,y_pred,y_true,W11(avg1_short),W12(max1_short),W21(avg2_long),W22(max2_long)
198,[0.26629356],0.24770883,0.35925758,0.6407425,0.2977353,0.7022647
199,[0.24650279],0.25104937,0.25729525,0.74270475,0.30168593,0.6983141
200,[0.25421414],0.24564949,0.5242258,0.47577423,0.3768298,0.62317026
201,[0.24526878],0.25347283,0.38729236,0.6127076,0.27948913,0.7205109
202,[0.2215883],0.26754692,0.2812568,0.71874315,0.28804052,0.7119594
203,[0.27763614],0.24249104,0.39710248,0.6028975,0.35189423,0.6481058
204,[0.27168268],0.22228208,0.35256833,0.6474317,0.4685514,0.5314486
205,[0.23664102],0.28694806,0.33605072,0.66394925,0.27605477,0.7239452
206,[0.26670727],0.34785956,0.39939457,0.6006054,0.47294423,0.52705586
207,[0.27393213],0.34111902,0.5360173,0.4639827,0.5199825,0.4800174
208,[0.282556],0.22087824,0.5639336,0.43606636,0.5291451,0.47085488
209,[0.2764896],0.21169418,0.40886644,0.59113353,0.37891135,0.6210886
210,[0.25121617],0.25089702,0.3115027,0.6884973,0.3675887,0.6324113
211,[0.24521862],0.23347571,0.34116364,0.65883636,0.28856862,0.7114313
212,[0.25088716],0.30830595,0.25442055,0.7455794,0.24439631,0.7556037
213,[0.2693745],0.2574027,0.32754317,0.6724568,0.4102404,0.5897596
214,[0.24656011],0.27423468,0.52909166,0.47090834,0.5203271,0.47967288
215,[0.2678434],0.26431563,0.3436169,0.65638316,0.3261164,0.67388356
216,[0.26467866],0.26167366,0.2903383,0.7096617,0.21981959,0.7801804
217,[0.25074676],0.27352944,0.35801756,0.6419824,0.2931261,0.7068739
218,[0.26883006],0.24693742,0.3198546,0.68014544,0.28484818,0.71515185
219,[0.26354998],0.24958605,0.39810765,0.6018923,0.31891793,0.68108207
220,[0.26614997],0.27689,0.3066032,0.69339675,0.28738496,0.7126151
221,[0.24721357],0.20096731,0.45410317,0.5458968,0.44260517,0.55739486
222,[0.26476318],0.20291737,0.40680364,0.59319633,0.34159923,0.6584008
223,[0.20943192],0.20894298,0.29151148,0.7084886,0.2950476,0.7049524
224,[0.22973907],0.20254654,0.33899528,0.66100466,0.28042755,0.7195724
225,[0.21292254],0.21111155,0.3837265,0.6162735,0.2659381,0.7340619
226,[0.19971496],0.22151068,0.2580651,0.7419349,0.28599697,0.714003
227,[0.19761327],0.19868949,0.32108808,0.6789119,0.32333302,0.676667
228,[0.1896176],0.19153807,0.38893777,0.6110623,0.38958982,0.61041015
229,[0.19833674],0.17168355,0.3494431,0.650557,0.20336404,0.796636
230,[0.20148276],0.15017998,0.17212166,0.82787836,0.2081855,0.7918145
231,[0.16588952],0.14864388,0.334994,0.66500604,0.23394166,0.7660583
232,[0.15496348],0.13320905,0.4250319,0.57496804,0.34247866,0.65752137
233,[0.12406244],0.119280584,0.43581024,0.56418973,0.32057518,0.6794248
234,[0.11686496],0.1175557,0.4574304,0.5425695,0.3191966,0.6808033
235,[0.13158266],0.11571487,0.35473028,0.6452697,0.30486947,0.6951305
236,[0.11409282],0.09814789,0.495412,0.504588,0.28354543,0.7164546
237,[0.12299486],0.10995085,0.5378237,0.4621763,0.2394978,0.7605022
238,[0.11905626],0.08510678,0.68233186,0.31766817,0.4315225,0.5684775
239,[0.09681585],0.2349985,0.34339494,0.65660506,0.17413297,0.825867
240,[0.15073761],0.03530938,0.33303106,0.66696894,0.30814353,0.69185644
241,[0.11835785],0.112658985,0.40075868,0.5992413,0.39065033,0.60934967
242,[0.08751348],0.048532568,0.65213674,0.34786323,0.31512803,0.684872
243,[0.07937436],0.049820475,0.8491276,0.15087235,0.38795927,0.6120407
244,[0.07914359],0.06201733,0.86244345,0.13755652,0.3779696,0.62203044
245,[0.08630025],0.08649058,0.73728496,0.26271498,0.43578443,0.56421566
246,[0.0778276],0.054048337,0.8012718,0.19872822,0.2977728,0.7022272
247,[0.0787413],0.08347779,0.8628282,0.13717186,0.5750431,0.4249569
248,[0.07633033],0.066026725,0.82281154,0.17718843,0.39793083,0.60206914
249,[0.08453931],0.021963589,0.68514395,0.31485602,0.5211736,0.47882637
250,[0.05110262],0.08587151,0.90796757,0.092032395,0.56178665,0.43821335
251,[0.0702878],0.08355061,0.77205944,0.2279406,0.31474668,0.6852533
252,[0.07894371],0.031998567,0.69284546,0.30715448,0.5092289,0.49077109
253,[0.08175696],0.04162631,0.7181863,0.28181365,0.44291314,0.5570868
254,[0.05401205],0.0506647,0.95329005,0.046709955,0.521838,0.47816196
255,[0.0485122],0.028542109,0.91273594,0.0872641,0.5903502,0.4096498
256,[0.05861268],0.054230414,0.8588855,0.1411145,0.61715496,0.382845
257,[0.05429494],0.08189855,0.8767144,0.12328557,0.5435616,0.4564384
258,[0.07560555],0.060663275,0.76543254,0.23456742,0.42277193,0.57722807
259,[0.07197411],0.06595389,0.79747885,0.20252116,0.3881965,0.61180353
260,[0.07298175],0.06561946,0.8303247,0.16967528,0.50214314,0.4978568
261,[0.08746429],0.037805684,0.7772414,0.22275864,0.35708573,0.6429143
262,[0.05827299],0.07120808,0.947614,0.052385967,0.51251626,0.4874837
263,[0.05376932],0.09750212,0.9313805,0.068619475,0.4477255,0.55227447
264,[0.09814616],0.041328304,0.9201963,0.079803705,0.55774724,0.4422527
265,[0.065692],0.07929299,0.8698299,0.13017015,0.49725398,0.50274605
266,[0.07835786],0.060474522,0.93329495,0.06670504,0.61750513,0.38249493
267,[0.06988937],0.049413227,0.86309725,0.13690272,0.4903913,0.5096087
268,[0.06366229],0.12158146,0.78675467,0.2132453,0.50967515,0.49032485
269,[0.11091156],0.15780789,0.73335963,0.2666404,0.4106958,0.5893042
270,[0.11875979],0.11864818,0.37219983,0.62780017,0.4223292,0.5776708
271,[0.13591537],0.1588409,0.42627093,0.5737291,0.5258912,0.47410876
272,[0.13836679],0.166118,0.39159715,0.6084028,0.5300797,0.46992028
273,[0.1401656],0.11979041,0.37976107,0.62023896,0.23019089,0.76980907
274,[0.14400916],0.13709581,0.34897664,0.6510234,0.383898,0.616102
275,[0.1617834],0.15036207,0.5735112,0.4264888,0.34570512,0.6542949
276,[0.14803463],0.17023662,0.37860653,0.62139344,0.47244716,0.52755284
277,[0.14260124],0.17447117,0.45064026,0.54935974,0.38902035,0.6109796
278,[0.16055942],0.17865595,0.30938658,0.6906134,0.3412031,0.65879685
279,[0.17121169],0.096088566,0.23772815,0.7622718,0.2294763,0.77052367
280,[0.14743997],0.12162454,0.2286244,0.7713756,0.3017111,0.6982889
281,[0.15648256],0.116552435,0.7156797,0.2843203,0.5359802,0.46401978
282,[0.13319884],0.077604525,0.44327322,0.5567268,0.3308957,0.6691043
283,[0.11871658],0.10405757,0.77605885,0.22394119,0.50729454,0.49270552
284,[0.11899351],0.103613906,0.444125,0.55587506,0.334251,0.665749
285,[0.12732565],0.07671719,0.43813962,0.56186044,0.41633755,0.58366245
286,[0.12425777],0.10666979,0.5734977,0.42650238,0.44035134,0.55964863
287,[0.11743569],0.09453908,0.55720323,0.44279674,0.54613894,0.45386112
288,[0.11684095],0.09299626,0.6710376,0.3289623,0.56324005,0.4367599
289,[0.11114126],0.109566666,0.5055003,0.49449965,0.5599679,0.44003212
290,[0.12662934],0.12952071,0.5582922,0.44170785,0.25105074,0.7489493
291,[0.12859015],0.103024565,0.40719494,0.5928051,0.4325024,0.5674976
292,[0.13603473],0.13315925,0.63190764,0.36809236,0.46459723,0.5354028
293,[0.13293147],0.13242427,0.48730657,0.5126935,0.531465,0.4685351
294,[0.1318002],0.08237863,0.4254763,0.5745237,0.32612252,0.6738775
295,[0.12524477],0.11979041,0.3104986,0.6895014,0.31455088,0.68544906
296,[0.13740788],0.13823137,0.40228108,0.59771895,0.29258138,0.7074187
297,[0.14007911],0.107143186,0.3505091,0.64949095,0.3479395,0.65206045
298,[0.14317922],0.09758831,0.33468655,0.6653135,0.37189895,0.62810105
299,[0.11816277],0.10362058,0.5742338,0.42576623,0.52088046,0.4791196
300,[0.1348847],0.101452015,0.33079842,0.6692016,0.2796557,0.7203443
301,[0.12735337],0.10677905,0.44625375,0.5537463,0.37925723,0.62074274
302,[0.11348063],0.09784988,0.53426147,0.46573853,0.46080333,0.53919667
303,[0.12314593],0.13040805,0.41924602,0.580754,0.37990147,0.62009853
304,[0.11853535],0.13264945,0.34340814,0.6565919,0.1901038,0.8098962
305,[0.14479898],0.09343993,0.25146356,0.7485364,0.2824046,0.71759534
306,[0.13115788],0.09832329,0.386296,0.61370397,0.34811187,0.65188813
307,[0.11828714],0.11279797,0.51072073,0.48927936,0.39531797,0.60468197
308,[0.13103746],0.12672639,0.46445,0.53555,0.25359473,0.74640524
309,[0.11601562],0.15111345,0.5816596,0.41834036,0.42269787,0.57730216
310,[0.1385487],0.1327587,0.35063103,0.64936894,0.22102384,0.77897614
311,[0.13735755],0.18720761,0.28810066,0.71189934,0.31368473,0.6863153
312,[0.15650778],0.16185367,0.31538323,0.6846168,0.25401816,0.7459818
313,[0.14710625],0.16435668,0.28456366,0.7154363,0.2564774,0.7435226
314,[0.15026173],0.17012736,0.28690106,0.71309894,0.35377115,0.6462289
315,[0.14139733],0.13962853,0.38984644,0.61015356,0.14287357,0.8571264
316,[0.17267258],0.15921172,0.511714,0.48828602,0.2781723,0.7218277
317,[0.14278622],0.123720266,0.43766832,0.56233174,0.41762853,0.5823715
318,[0.11568397],0.14168784,0.8450697,0.15493035,0.56814045,0.43185955
319,[0.12988739],0.14642555,0.48250407,0.51749593,0.40028167,0.5997184
320,[0.14429425],0.17935452,0.27499878,0.7250012,0.2894764,0.7105236
321,[0.14569478],0.1629231,0.41318554,0.58681446,0.46366858,0.5363314
322,[0.15036038],0.15179566,0.22913156,0.7708684,0.3993234,0.60067666
323,[0.15649165],0.13198727,0.74835086,0.25164917,0.5329164,0.46708354
324,[0.13900222],0.1657174,0.46730286,0.53269714,0.51084805,0.489152
325,[0.15157476],0.17027304,0.33360162,0.66639835,0.2570648,0.74293524
326,[0.15389621],0.1483756,0.4279459,0.5720541,0.20313075,0.7968693
327,[0.15198356],0.1955541,0.37004903,0.62995094,0.28223234,0.71776766
328,[0.16546492],0.22124243,0.2910669,0.70893306,0.23739845,0.76260155
329,[0.18724509],0.23306844,0.23400478,0.7659952,0.38099948,0.61900055
330,[0.24244313],0.15550035,0.5479309,0.45206907,0.32817084,0.67182916
331,[0.17483658],0.18887302,0.33500916,0.66499084,0.31123665,0.6887634
332,[0.17356357],0.18934643,0.6002862,0.3997138,0.36796632,0.6320336
333,[0.17138998],0.18268839,0.3235684,0.67643166,0.34247482,0.6575252
334,[0.17349875],0.22385463,0.2778983,0.7221016,0.19689801,0.80310196
335,[0.18495326],0.162741,0.34222183,0.65777814,0.32234555,0.67765445
336,[0.17755027],0.20705906,0.27100676,0.7289933,0.24190329,0.7580967
337,[0.18511817],0.17365667,0.31935006,0.68064994,0.158265,0.841735
338,[0.17351587],0.21179676,0.45707896,0.54292107,0.46674457,0.5332555
339,[0.17333971],0.22183174,0.28204012,0.7179599,0.20352167,0.79647833
340,[0.18802638],0.22315606,0.43400684,0.56599313,0.2892956,0.7107044
341,[0.21984242],0.24512634,0.35556453,0.64443547,0.32585,0.67415
342,[0.24162464],0.2317144,0.37565443,0.62434554,0.26563075,0.7343692
343,[0.22621271],0.2829751,0.41215706,0.58784294,0.40691105,0.5930889
344,[0.25688973],0.27051663,0.44003657,0.55996346,0.49756113,0.5024389
345,[0.2645954],0.24714923,0.3645517,0.63544834,0.2950099,0.7049901
346,[0.26152635],0.28503442,0.36344457,0.63655543,0.25567636,0.7443237
347,[0.24855365],0.28070396,0.31721574,0.68278426,0.31037098,0.689629
348,[0.28033626],0.2982643,0.34058204,0.6594179,0.25920662,0.7407934
349,[0.27658027],0.3322627,0.37391254,0.6260875,0.34066087,0.65933913
350,[0.28243938],0.27657866,0.35297343,0.6470266,0.27410534,0.72589463
351,[0.26706448],0.33283195,0.45955166,0.5404483,0.46040863,0.5395914
352,[0.2830427],0.3535143,0.3902684,0.6097316,0.30980432,0.6901957
353,[0.28910613],0.2711855,0.45496753,0.5450324,0.3792985,0.6207015
354,[0.28542307],0.2727714,0.36438012,0.6356198,0.33530182,0.6646982
355,[0.2942271],0.278797,0.3678839,0.6321161,0.32595646,0.67404354
356,[0.27408162],0.25225776,0.48152784,0.5184721,0.63759685,0.36240318
357,[0.26275942],0.23333672,0.3148526,0.6851474,0.30497473,0.6950253
