,y_pred,y_true,W11(avg1_short),W12(max1_short),W21(avg2_long),W22(max2_long)
42,[0.27328947],0.29281467,0.030056823,0.96994317,0.4690291,0.5309709
43,[0.2729052],0.27513844,0.03280852,0.96719146,0.47002035,0.52997965
44,[0.2606413],0.28490514,0.03576276,0.9642373,0.47117168,0.5288283
45,[0.25349113],0.24460316,0.016713893,0.983286,0.46864682,0.5313531
46,[0.2625411],0.22653303,0.040496234,0.9595038,0.47211686,0.52788305
47,[0.2639691],0.22403672,0.034832,0.965168,0.47252744,0.52747256
48,[0.2549145],0.20767814,0.028923977,0.971076,0.4738118,0.52618814
49,[0.21526624],0.20870444,0.021742024,0.97825795,0.47706568,0.5229344
50,[0.20985198],0.17993718,0.040088505,0.95991147,0.4796971,0.5203029
51,[0.19643816],0.252804,0.031558976,0.968441,0.4786604,0.52133965
52,[0.21968126],0.2538303,0.03485006,0.9651499,0.478048,0.52195203
53,[0.25118524],0.25294298,0.029767357,0.9702326,0.4719542,0.5280458
54,[0.2707305],0.24094155,0.022236818,0.97776324,0.46778524,0.5322148
55,[0.24782738],0.2505195,0.031775475,0.9682245,0.47512358,0.5248764
56,[0.2535806],0.23544884,0.040167887,0.9598321,0.47488767,0.5251123
57,[0.23926173],0.20716831,0.056444876,0.9435551,0.47593704,0.52406293
58,[0.22681329],0.24780473,0.029554678,0.97044533,0.47550082,0.52449924
59,[0.23601697],0.22501996,0.031682,0.96831805,0.47451204,0.52548796
60,[0.2339698],0.212343,0.034295935,0.9657041,0.47551438,0.52448565
61,[0.23217843],0.17942736,0.038530935,0.96146905,0.4756301,0.52436996
62,[0.21712619],0.27994895,0.09624122,0.9037588,0.4830993,0.5169007
63,[0.23944159],0.25151607,0.027578954,0.9724211,0.4756919,0.52430815
64,[0.25566137],0.24288493,0.03118103,0.96881896,0.47492662,0.52507347
65,[0.26379052],0.29840994,0.05035292,0.9496471,0.47344437,0.5265556
66,[0.27726737],0.30124065,0.036799747,0.9632002,0.47086465,0.52913535
67,[0.27727106],0.2928644,0.027985586,0.9720144,0.46921626,0.5307837
68,[0.29034966],0.31027907,0.025744379,0.9742556,0.46844783,0.5315522
69,[0.28785646],0.2936425,0.030875452,0.9691245,0.46996942,0.5300306
70,[0.2714085],0.30411446,0.029037317,0.9709627,0.4701252,0.52987486
71,[0.28980383],0.30580965,0.028930848,0.97106916,0.4676829,0.53231704
72,[0.28790292],0.23447895,0.031178651,0.9688213,0.46825156,0.5317484
73,[0.26105514],0.24587467,0.047297757,0.9527022,0.47170836,0.52829164
74,[0.27341455],0.32785273,0.06624231,0.93375766,0.47611123,0.5238888
75,[0.26482913],0.26034936,0.028085923,0.9719141,0.47107762,0.52892244
76,[0.27816486],0.230367,0.02201219,0.97798777,0.46920386,0.5307962
77,[0.27032775],0.2047151,0.03175509,0.96824497,0.4692027,0.5307973
78,[0.24713197],0.22036844,0.029834757,0.9701653,0.47344893,0.52655107
79,[0.21971872],0.20526803,0.03039249,0.96960753,0.4768504,0.52314955
80,[0.22039247],0.2810748,0.02663426,0.9733657,0.47677755,0.52322245
81,[0.23546523],0.24940398,0.027765969,0.972234,0.47422218,0.5257779
82,[0.24472608],0.29882386,0.018235346,0.9817647,0.46950984,0.5304902
83,[0.26351064],0.27166554,0.038275205,0.9617248,0.47276068,0.5272394
84,[0.26490945],0.23429686,0.02794135,0.9720587,0.4694161,0.5305839
85,[0.2784796],0.25983953,0.03136671,0.96863323,0.47199073,0.5280093
86,[0.26386088],0.25251934,0.035719614,0.9642804,0.47093144,0.5290686
87,[0.26228625],0.19806376,0.03665961,0.96334034,0.47056234,0.5294377
88,[0.2255772],0.24609983,0.020746171,0.9792539,0.47409883,0.52590114
89,[0.23923306],0.25054622,0.036181107,0.96381885,0.47507882,0.5249212
90,[0.24608238],0.22841692,0.020857366,0.97914267,0.47183034,0.52816963
91,[0.24421582],0.26330268,0.03535995,0.96464,0.47525045,0.5247495
92,[0.25231326],0.23007566,0.050934136,0.94906586,0.47720066,0.5227993
93,[0.2385893],0.2329064,0.043330837,0.95666915,0.4761488,0.52385116
94,[0.24291153],0.22045463,0.046448972,0.95355105,0.47487175,0.52512825
95,[0.23696932],0.19395846,0.034605082,0.9653949,0.4738855,0.52611446
96,[0.21445355],0.16437003,0.03465235,0.9653476,0.47887978,0.52112025
97,[0.18229754],0.18962136,0.020610355,0.9793896,0.47934222,0.52065784
98,[0.19322546],0.12424346,0.056756217,0.94324374,0.4837419,0.51625806
99,[0.16821349],0.12729266,0.055558022,0.944442,0.4890049,0.5109951
100,[0.13364825],0.11990633,0.091033146,0.9089669,0.4909692,0.50903076
101,[0.124385],0.06511632,0.16532959,0.8346704,0.49653023,0.5034697
102,[0.10843282],0.054200687,0.22094718,0.77905285,0.49957907,0.50042087
103,[0.08666714],0.0534657,0.38053215,0.61946785,0.5054993,0.4945007
104,[0.07039914],0.07823693,0.562021,0.43797892,0.5063715,0.49362847
105,[0.07783889],0.07779326,0.5817624,0.41823763,0.5052112,0.4947888
106,[0.07538215],0.07169483,0.57061356,0.42938644,0.50705075,0.4929492
107,[0.0900739],0.07606838,0.32943952,0.6705605,0.5034454,0.4965547
108,[0.08934729],0.055044927,0.462228,0.53777194,0.5055682,0.49443173
109,[0.07761904],0.06224919,0.58443743,0.41556257,0.50517094,0.49482906
110,[0.0777087],0.060044207,0.61692053,0.38307953,0.505039,0.49496096
111,[0.07318786],0.061914764,0.60745585,0.3925442,0.50556904,0.494431
112,[0.0728076],0.04251363,0.5267089,0.4732911,0.50628376,0.49371624
113,[0.05211323],0.04108008,0.7895477,0.21045233,0.5081322,0.49186778
114,[0.05917362],0.039682917,0.6791975,0.3208025,0.50656843,0.4934315
115,[0.05445233],0.023883916,0.6918557,0.30814433,0.5064105,0.49358952
116,[0.06238411],0.032150917,0.6210642,0.37893578,0.50816965,0.49183035
117,[0.06409767],0.03586229,0.6218687,0.37813127,0.5082631,0.4917369
118,[0.04338515],0.03582587,0.84344614,0.15655386,0.5110651,0.48893484
119,[0.05532499],0.0077505037,0.8229519,0.17704807,0.5103403,0.4896597
120,[0.04643337],0.02498307,0.8753662,0.124633856,0.50978696,0.49021307
121,[0.04465427],0.04585419,0.88767004,0.11232999,0.509669,0.49033093
122,[0.04311046],0.056994997,0.8324529,0.16754709,0.5070639,0.49293607
123,[0.0692451],0.059855454,0.60796535,0.39203465,0.5003754,0.49962464
124,[0.05650369],0.08962598,0.7206702,0.27932978,0.50532687,0.4946731
125,[0.08471664],0.09248645,0.5307413,0.46925867,0.5061677,0.4938323
126,[0.11246338],0.0461886,0.16812031,0.8318797,0.4992755,0.5007245
127,[0.09733389],0.08951674,0.30764744,0.69235253,0.5027026,0.49729738
128,[0.11649544],0.11211943,0.16423559,0.83576447,0.49737796,0.50262195
129,[0.1258524],0.10789155,0.14955291,0.8504471,0.49634686,0.5036532
130,[0.11587141],0.38068298,0.2526166,0.7473834,0.50045466,0.49954534
131,[0.22137806],0.084815465,0.04101734,0.9589827,0.47746372,0.52253634
132,[0.16686885],0.07481689,0.021145647,0.9788544,0.4803491,0.5196509
133,[0.12952556],0.09392669,0.1406181,0.8593819,0.495471,0.504529
134,[0.12567662],0.119760685,0.12775978,0.8722402,0.49432778,0.5056722
135,[0.12177995],0.14224744,0.11948819,0.8805118,0.49632198,0.5036781
136,[0.12240539],0.18043062,0.24616662,0.75383335,0.50100183,0.49899825
137,[0.13736084],0.16385353,0.0898972,0.91010284,0.4921653,0.5078347
138,[0.16542506],0.12082339,0.08309294,0.916907,0.49182463,0.5081754
139,[0.14526695],0.16293645,0.061612953,0.9383871,0.49018392,0.5098161
140,[0.14105225],0.16583332,0.077933714,0.92206633,0.49253917,0.5074608
141,[0.1699812],0.17821896,0.045140732,0.9548593,0.4832049,0.51679504
142,[0.15877455],0.18829036,0.06762252,0.9323775,0.49060923,0.50939083
143,[0.17346],0.173074,0.03450885,0.9654911,0.4853317,0.51466835
144,[0.17041488],0.1670484,0.04585878,0.9541412,0.48627725,0.5137227
145,[0.17275679],0.1901609,0.037776154,0.9622239,0.48310977,0.5168902
146,[0.17986178],0.22223899,0.03971855,0.9602815,0.4841224,0.51587766
147,[0.18010552],0.19405437,0.01932989,0.9806701,0.48022246,0.51977754
148,[0.19561186],0.22742036,0.03474517,0.96525484,0.47959235,0.52040756
149,[0.21030696],0.2707485,0.020819241,0.97918075,0.4772397,0.5227604
150,[0.2598671],0.28000537,0.04326245,0.9567376,0.47613433,0.52386564
151,[0.26371786],0.24278238,0.05313303,0.946867,0.47482684,0.5251731
152,[0.26271948],0.27096698,0.029611042,0.97038895,0.47317198,0.526828
153,[0.26109],0.24295777,0.020367647,0.97963244,0.4683183,0.53168166
154,[0.26059192],0.24495092,0.038407672,0.96159226,0.4704017,0.5295983
155,[0.2566414],0.34010908,0.036531672,0.9634684,0.4767541,0.5232459
156,[0.27861992],0.24340811,0.045917615,0.95408237,0.47337648,0.5266235
157,[0.26679996],0.21614057,0.020763159,0.97923684,0.4705289,0.5294711
158,[0.23824391],0.22381824,0.02093729,0.9790627,0.47008207,0.5299179
159,[0.25518546],0.25030768,0.04102759,0.9589724,0.47536412,0.52463585
160,[0.25282535],0.25798535,0.02727456,0.97272545,0.47314855,0.5268515
161,[0.27016017],0.251632,0.039770566,0.9602294,0.47409034,0.52590966
162,[0.27210402],0.28614026,0.051377255,0.9486227,0.4741754,0.52582467
163,[0.27946752],0.22424856,0.03541801,0.964582,0.47055334,0.5294466
164,[0.2649342],0.26203117,0.0612804,0.93871963,0.4741154,0.52588457
165,[0.260958],0.31578147,0.025244784,0.9747552,0.4703934,0.52960664
166,[0.2813447],0.275698,0.052893184,0.9471068,0.4718733,0.5281267
167,[0.27551565],0.27360228,0.029005641,0.9709944,0.46963784,0.5303621
168,[0.25956577],0.27026173,0.028650394,0.9713496,0.47054318,0.5294569
169,[0.2711897],0.24597058,0.04280757,0.9571925,0.4721234,0.5278766
170,[0.26462692],0.29469857,0.042934835,0.95706517,0.47359988,0.5264001
171,[0.2833162],0.30076057,0.03502074,0.96497923,0.46991363,0.53008634
172,[0.27377817],0.34349936,0.02225031,0.97774965,0.468657,0.53134304
173,[0.29230696],0.2917586,0.025416426,0.97458357,0.47010955,0.5298904
174,[0.27600545],0.27331764,0.035354447,0.96464556,0.47123682,0.5287632
175,[0.27327648],0.2474108,0.053587068,0.946413,0.47200322,0.5279967
176,[0.26510656],0.2372666,0.034732733,0.9652673,0.47115672,0.5288433
177,[0.260218],0.2703115,0.023467103,0.9765329,0.46786457,0.5321355
178,[0.2721963],0.21908051,0.039051387,0.96094865,0.47101864,0.5289813
179,[0.24271812],0.21386275,0.048562355,0.95143765,0.47536767,0.52463233
180,[0.2206466],0.21261126,0.025455238,0.9745447,0.47615623,0.5238437
181,[0.22913383],0.24410668,0.022792423,0.9772076,0.47740185,0.5225981
182,[0.22674237],0.23172775,0.03208292,0.967917,0.47805366,0.5219464
183,[0.23218988],0.25979644,0.025199583,0.9748004,0.47437,0.52563006
184,[0.24708585],0.22981408,0.0350846,0.9649154,0.4733176,0.52668244
185,[0.24925274],0.22419572,0.04121366,0.95878637,0.47549155,0.5245084
186,[0.2263854],0.30246907,0.026638055,0.9733619,0.4747799,0.52522016
187,[0.2665289],0.26898718,0.025707358,0.97429264,0.4682871,0.5317129
188,[0.26489735],0.24068666,0.038460046,0.9615399,0.47092795,0.52907205
189,[0.26031485],0.24186528,0.06579001,0.93421,0.4763535,0.5236465
190,[0.264223],0.26104793,0.029214343,0.9707856,0.47129467,0.52870536
191,[0.27756327],0.23807439,0.04302332,0.9569767,0.47128424,0.5287158
192,[0.23989259],0.2348862,0.043116268,0.95688367,0.47395182,0.52604824
193,[0.2445064],0.25563473,0.03398208,0.96601796,0.47341508,0.5265849
194,[0.2372068],0.20104015,0.019677788,0.9803222,0.4707111,0.5292888
195,[0.23944628],0.27283755,0.02876523,0.97123474,0.47376975,0.5262303
196,[0.24229705],0.30249885,0.025282498,0.9747175,0.4730618,0.52693814
197,[0.27845818],0.23047626,0.047431592,0.9525684,0.47184864,0.52815145
198,[0.25911385],0.24770883,0.03460012,0.9653999,0.47278905,0.527211
199,[0.26521197],0.25104937,0.047856014,0.952144,0.4750069,0.5249931
200,[0.25863016],0.24564949,0.05361376,0.9463863,0.47394416,0.5260558
201,[0.24893188],0.25347283,0.01885634,0.9811437,0.46814942,0.5318506
202,[0.2661508],0.26754692,0.03780646,0.9621935,0.472654,0.52734596
203,[0.27584115],0.24249104,0.039072875,0.96092707,0.47081098,0.529189
204,[0.24972026],0.22228208,0.026254844,0.97374517,0.47113192,0.5288681
205,[0.24205948],0.28694806,0.022591222,0.97740877,0.47293097,0.52706903
206,[0.2689987],0.34785956,0.030439736,0.9695602,0.47083047,0.5291695
207,[0.29437414],0.34111902,0.030014398,0.9699856,0.46834883,0.5316512
208,[0.3093756],0.22087824,0.04100711,0.9589929,0.46897256,0.53102744
209,[0.29076785],0.21169418,0.03176877,0.9682312,0.4694189,0.530581
210,[0.24880978],0.25089702,0.038723897,0.9612762,0.474619,0.52538097
211,[0.264024],0.23347571,0.039574638,0.9604254,0.47379634,0.5262037
212,[0.25223008],0.30830595,0.039271243,0.96072876,0.47338536,0.52661467
213,[0.259112],0.2574027,0.028354181,0.97164583,0.47132328,0.5286767
214,[0.24937664],0.27423468,0.0233262,0.9766738,0.47227323,0.5277268
215,[0.2665785],0.26431563,0.01986242,0.9801375,0.46863884,0.53136116
216,[0.27457032],0.26167366,0.048392516,0.95160747,0.47233227,0.52766776
217,[0.27436912],0.27352944,0.027257968,0.972742,0.46981522,0.5301847
218,[0.26666442],0.24693742,0.040327672,0.95967233,0.47326487,0.5267351
219,[0.25318506],0.24958605,0.032129418,0.9678706,0.47290844,0.5270916
220,[0.2688255],0.27689,0.036334958,0.96366507,0.47271293,0.52728707
221,[0.26812023],0.20096731,0.029638903,0.9703611,0.46947822,0.53052175
222,[0.24666126],0.20291737,0.02348355,0.9765164,0.4728788,0.5271212
223,[0.22346348],0.20894298,0.03697389,0.96302605,0.47908562,0.52091444
224,[0.2073643],0.20254654,0.03007325,0.9699267,0.47822088,0.5217791
225,[0.21139827],0.21111155,0.023169743,0.97683024,0.47782645,0.5221736
226,[0.21512918],0.22151068,0.041696362,0.9583037,0.4800834,0.51991653
227,[0.20899302],0.19868949,0.029827118,0.97017294,0.47655898,0.523441
228,[0.20349142],0.19153807,0.015724596,0.9842754,0.47576892,0.5242311
229,[0.20405497],0.17168355,0.03574012,0.9642599,0.48029184,0.51970816
230,[0.18108128],0.15017998,0.034709346,0.9652906,0.48349681,0.5165032
231,[0.1723389],0.14864388,0.026979472,0.9730205,0.4807186,0.5192814
232,[0.15330695],0.13320905,0.032452423,0.96754754,0.48409107,0.515909
233,[0.13147545],0.119280584,0.045408484,0.9545916,0.4901062,0.5098938
234,[0.13993974],0.1175557,0.17627744,0.8237226,0.49598593,0.5040141
235,[0.12838969],0.11571487,0.20179012,0.7982099,0.4971352,0.50286484
236,[0.11865291],0.09814789,0.19416438,0.80583566,0.49777043,0.5022296
237,[0.12381588],0.10995085,0.21189441,0.78810555,0.496173,0.50382704
238,[0.10598748],0.08510678,0.31116337,0.6888366,0.5010047,0.49899533
239,[0.11560506],0.2349985,0.19313544,0.80686456,0.49776563,0.50223434
240,[0.16110125],0.03530938,0.045206748,0.9547932,0.48506147,0.5149386
241,[0.1043005],0.112658985,0.18594187,0.81405807,0.50072145,0.49927855
242,[0.11433015],0.048532568,0.17615786,0.82384217,0.4986965,0.5013035
243,[0.09318753],0.049820475,0.4047841,0.59521586,0.50477433,0.49522576
244,[0.07401377],0.06201733,0.4448199,0.5551801,0.504268,0.49573204
245,[0.06116441],0.08649058,0.6687136,0.33128637,0.5082094,0.4917906
246,[0.07708743],0.054048337,0.51284707,0.48715287,0.5045868,0.49541324
247,[0.0561916],0.08347779,0.68685234,0.31314763,0.508534,0.491466
248,[0.07132103],0.066026725,0.5954045,0.40459552,0.50501484,0.49498516
249,[0.08445261],0.021963589,0.46996498,0.53003496,0.50299776,0.4970022
250,[0.04762552],0.08587151,0.82165116,0.1783489,0.51091933,0.48908064
251,[0.07748944],0.08355061,0.46517655,0.5348234,0.50703067,0.49296933
252,[0.08094329],0.031998567,0.43772125,0.56227875,0.5015264,0.49847355
253,[0.06816378],0.04162631,0.4782085,0.5217915,0.5059607,0.49403933
254,[0.0490506],0.0506647,0.7850624,0.21493767,0.5089573,0.49104267
255,[0.07087824],0.028542109,0.5374979,0.4625021,0.50379527,0.49620473
256,[0.03698057],0.054230414,0.9022971,0.09770291,0.5088798,0.49112025
257,[0.05495587],0.08189855,0.7060647,0.29393527,0.5077671,0.49223295
258,[0.07842507],0.060663275,0.43064788,0.56935215,0.5035885,0.49641147
259,[0.07349212],0.06595389,0.5010179,0.49898204,0.5052264,0.4947737
260,[0.06013782],0.06561946,0.6431786,0.35682136,0.5084666,0.49153343
261,[0.07421929],0.037805684,0.6114873,0.3885127,0.50850546,0.49149454
262,[0.0551739],0.07120808,0.7701777,0.22982226,0.5063568,0.4936432
263,[0.06153967],0.09750212,0.6946858,0.30531415,0.5062967,0.49370337
264,[0.08601159],0.041328304,0.41276568,0.5872343,0.50114286,0.49885717
265,[0.07079711],0.07929299,0.6602945,0.33970556,0.5035558,0.49644417
266,[0.08418694],0.060474522,0.55050886,0.44949114,0.5081493,0.49185073
267,[0.07858412],0.049413227,0.43899,0.56100994,0.5019053,0.49809465
268,[0.07710339],0.12158146,0.4676245,0.5323755,0.50620204,0.49379796
269,[0.09992319],0.15780789,0.27735543,0.7226445,0.5009074,0.49909267
270,[0.12113141],0.11864818,0.20609657,0.7939034,0.4951936,0.5048064
271,[0.13483107],0.1588409,0.12115775,0.87884223,0.49306044,0.50693953
272,[0.15330864],0.166118,0.13528065,0.8647194,0.49170077,0.50829923
273,[0.15601125],0.11979041,0.048825458,0.95117456,0.48876372,0.5112363
274,[0.13187262],0.13709581,0.08752986,0.9124701,0.4933749,0.5066252
275,[0.1320507],0.15036207,0.11292834,0.8870716,0.49681526,0.50318474
276,[0.14358774],0.17023662,0.13654537,0.8634546,0.49264103,0.507359
277,[0.14529666],0.17447117,0.0767779,0.92322206,0.49103636,0.5089637
278,[0.16990228],0.17865595,0.037805874,0.9621942,0.4850028,0.51499724
279,[0.17121209],0.096088566,0.036892846,0.9631071,0.48569328,0.51430666
280,[0.13376363],0.12162454,0.11571027,0.8842898,0.49506485,0.5049351
281,[0.14280027],0.116552435,0.1302624,0.8697376,0.49565965,0.50434035
282,[0.13611339],0.077604525,0.17111824,0.82888174,0.49566284,0.5043372
283,[0.12566069],0.10405757,0.22241814,0.77758193,0.5000991,0.49990085
284,[0.12093764],0.103613906,0.17136423,0.82863575,0.49558985,0.50441015
285,[0.11296473],0.07671719,0.19535892,0.804641,0.5000783,0.49992168
286,[0.11785945],0.10666979,0.19607258,0.8039274,0.4971548,0.5028452
287,[0.12526828],0.09453908,0.22451958,0.7754804,0.49822906,0.501771
288,[0.11697795],0.09299626,0.18953769,0.8104623,0.49765077,0.50234926
289,[0.11614157],0.109566666,0.19493884,0.8050611,0.49608177,0.50391823
290,[0.11116873],0.12952071,0.17583415,0.8241658,0.49696723,0.50303274
291,[0.12325156],0.103024565,0.10294159,0.89705837,0.4934636,0.50653636
292,[0.10718638],0.13315925,0.21537034,0.7846297,0.4994171,0.5005829
293,[0.13083132],0.13242427,0.21357107,0.7864289,0.4978987,0.50210136
294,[0.14081128],0.08237863,0.08832843,0.9116715,0.4928045,0.50719553
295,[0.12303825],0.11979041,0.10321905,0.8967809,0.49547595,0.5045241
296,[0.12369847],0.13823137,0.193377,0.806623,0.49485463,0.5051453
297,[0.13630196],0.107143186,0.11868647,0.8813135,0.49258038,0.5074196
298,[0.12379245],0.09758831,0.12667072,0.8733293,0.49560443,0.50439554
299,[0.11446673],0.10362058,0.13701068,0.8629893,0.4976498,0.5023502
300,[0.11766689],0.101452015,0.22271422,0.77728575,0.49999967,0.5000003
301,[0.12199999],0.10677905,0.19485125,0.8051487,0.49668264,0.50331736
302,[0.11561117],0.09784988,0.26229733,0.73770267,0.4995177,0.5004823
303,[0.11644264],0.13040805,0.13462518,0.86537486,0.49627304,0.50372696
304,[0.13683777],0.13264945,0.14436862,0.85563135,0.4944704,0.5055296
305,[0.12819038],0.09343993,0.13391204,0.8660879,0.49607933,0.50392073
306,[0.13744915],0.09832329,0.1397397,0.8602603,0.49635616,0.5036438
307,[0.11808657],0.11279797,0.23971425,0.76028574,0.49903172,0.5009682
308,[0.1180862],0.12672639,0.07106438,0.9289356,0.49553338,0.50446653
309,[0.1288392],0.15111345,0.057579566,0.9424205,0.49035954,0.5096405
310,[0.13015313],0.1327587,0.16401254,0.8359875,0.49424636,0.5057536
311,[0.14455391],0.18720761,0.095934525,0.90406543,0.4927656,0.50723445
312,[0.14446531],0.16185367,0.0478478,0.95215225,0.4874525,0.51254743
313,[0.15435229],0.16435668,0.052789886,0.9472101,0.4880326,0.5119674
314,[0.1465466],0.17012736,0.050521843,0.94947815,0.49012917,0.5098708
315,[0.1623963],0.13962853,0.037562504,0.9624375,0.48700804,0.5129919
316,[0.16427526],0.15921172,0.09001937,0.9099806,0.49029902,0.50970095
317,[0.15663742],0.123720266,0.06099095,0.939009,0.48893592,0.5110641
318,[0.13667773],0.14168784,0.12138132,0.87861866,0.49063712,0.5093628
319,[0.1441907],0.14642555,0.12023187,0.8797682,0.4930801,0.50691986
320,[0.12951213],0.17935452,0.13960487,0.86039513,0.4962612,0.5037389
321,[0.1571898],0.1629231,0.068650804,0.93134916,0.48714042,0.5128596
322,[0.15787667],0.15179566,0.05164996,0.94835,0.48575714,0.5142428
323,[0.15509987],0.13198727,0.053593062,0.94640696,0.48808703,0.51191294
324,[0.16702622],0.1657174,0.084874764,0.91512525,0.48840782,0.5115922
325,[0.16579054],0.17027304,0.104106225,0.89589375,0.49193582,0.5080641
326,[0.16615832],0.1483756,0.050821606,0.9491784,0.4845702,0.5154298
327,[0.14523084],0.1955541,0.10825889,0.89174116,0.4922849,0.5077151
328,[0.17712131],0.22124243,0.06896207,0.9310379,0.48550946,0.5144905
329,[0.18872327],0.23306844,0.05689397,0.943106,0.48470172,0.5152983
330,[0.22307292],0.15550035,0.03119707,0.9688029,0.4779597,0.52204037
331,[0.18602476],0.18887302,0.05918131,0.9408186,0.4841501,0.5158499
332,[0.17359138],0.18934643,0.031935304,0.9680647,0.48214874,0.5178513
333,[0.1894828],0.18268839,0.0454131,0.9545869,0.48126933,0.51873064
334,[0.18747579],0.22385463,0.030165434,0.9698345,0.48029143,0.5197086
335,[0.20336047],0.162741,0.028237907,0.9717621,0.47544894,0.52455115
336,[0.19212155],0.20705906,0.077536725,0.9224633,0.48512417,0.5148759
337,[0.19443662],0.17365667,0.041491315,0.9585087,0.4812972,0.5187028
338,[0.18291607],0.21179676,0.048938133,0.95106184,0.48612252,0.5138775
339,[0.18801047],0.22183174,0.03911101,0.960889,0.48247978,0.51752025
340,[0.20858693],0.22315606,0.029583083,0.9704169,0.47739536,0.52260464
341,[0.22372876],0.24512634,0.035500165,0.96449983,0.47803155,0.5219684
342,[0.21750781],0.2317144,0.019719612,0.98028034,0.47427103,0.52572894
343,[0.2570062],0.2829751,0.021984069,0.97801596,0.471684,0.52831596
344,[0.28368384],0.27051663,0.032436617,0.9675634,0.4703691,0.5296309
345,[0.25151932],0.24714923,0.021647662,0.9783523,0.47160432,0.52839565
346,[0.27589774],0.28503442,0.038031388,0.96196866,0.47085136,0.52914864
347,[0.28323138],0.28070396,0.040183675,0.9598164,0.4710647,0.5289353
348,[0.2749706],0.2982643,0.057703264,0.9422967,0.47415116,0.5258488
349,[0.28564546],0.3322627,0.025339223,0.97466075,0.4715331,0.52846694
350,[0.30166385],0.27657866,0.045881983,0.9541181,0.47157738,0.5284226
351,[0.2840797],0.33283195,0.034674827,0.9653252,0.4721699,0.5278301
352,[0.29829332],0.3535143,0.043178584,0.9568214,0.46924183,0.5307582
353,[0.3113893],0.2711855,0.036435906,0.9635641,0.46826226,0.5317377
354,[0.2845487],0.2727714,0.039920114,0.9600799,0.4719587,0.5280413
355,[0.29570475],0.278797,0.03513921,0.9648608,0.46868417,0.5313158
356,[0.27314374],0.25225776,0.039358564,0.9606414,0.47223356,0.52776635
357,[0.26977095],0.23333672,0.02891536,0.97108465,0.46963567,0.5303644
