,y_pred,y_true,W11(avg1_short),W12(max1_short),W21(avg2_long),W22(max2_long)
115,[0.0522857],0.024842732,0.4144626,0.58553743,0.23808464,0.7619153
116,[0.05757808],0.03437855,0.46559393,0.53440607,0.23554376,0.7644563
117,[0.05237284],0.035319857,0.33672163,0.66327834,0.17692418,0.82307583
118,[0.05064755],0.0370915,0.40321347,0.5967865,0.1637396,0.8362604
119,[0.06171146],0.010430627,0.40409553,0.59590447,0.19461441,0.8053856
120,[0.04295256],0.025011636,0.27492607,0.72507393,0.30447304,0.69552696
121,[0.04810002],0.044431485,0.26807868,0.7319213,0.21543719,0.78456277
122,[0.04850693],0.060257398,0.39296043,0.6070396,0.31434548,0.68565446
123,[0.060277],0.05864375,0.36339396,0.636606,0.18726838,0.8127316
124,[0.06708843],0.08897612,0.48605675,0.5139432,0.2164923,0.7835077
125,[0.08165519],0.09372204,0.49672988,0.50327003,0.24667619,0.75332373
126,[0.1143997],0.046287797,0.5616897,0.43831035,0.25689197,0.74310803
127,[0.10953901],0.092081286,0.4893675,0.51063246,0.23255783,0.76744217
128,[0.11018606],0.11717116,0.5271359,0.47286415,0.33728507,0.6627149
129,[0.12092362],0.1072486,0.5386782,0.4613218,0.29155612,0.7084439
130,[0.1152895],0.3801418,0.4900693,0.5099307,0.30105186,0.69894814
131,[0.23589809],0.0895528,0.49483585,0.50516415,0.44557217,0.5544278
132,[0.16600184],0.076286875,0.472725,0.52727497,0.3715224,0.62847763
133,[0.14624628],0.09746397,0.5338549,0.4661451,0.32374403,0.676256
134,[0.14072229],0.12258523,0.48418733,0.51581264,0.31025988,0.6897401
135,[0.14325902],0.14483786,0.52878666,0.47121328,0.33304644,0.6669535
136,[0.13957134],0.18230054,0.5548765,0.4451235,0.35962054,0.6403794
137,[0.15950507],0.16503817,0.5326835,0.46731648,0.28425106,0.71574897
138,[0.16618231],0.12307506,0.48663488,0.51336515,0.3409161,0.6590839
139,[0.1601139],0.16517076,0.51151115,0.48848882,0.34119564,0.65880436
140,[0.16583648],0.16751245,0.4974807,0.50251925,0.3234829,0.6765171
141,[0.16686146],0.177593,0.51581925,0.48418075,0.35962543,0.64037466
142,[0.1629268],0.19052917,0.48485774,0.51514226,0.41382033,0.5861796
143,[0.173773],0.17341197,0.5433833,0.45661667,0.38849244,0.61150753
144,[0.16896138],0.17022339,0.51889604,0.48110393,0.35790515,0.64209485
145,[0.18854058],0.19175643,0.49783483,0.5021652,0.40175352,0.5982465
146,[0.1742667],0.2238929,0.50608695,0.49391302,0.39389718,0.60610276
147,[0.20628935],0.19874308,0.48758554,0.5124145,0.4242437,0.5757563
148,[0.19890025],0.23382583,0.5526626,0.4473374,0.44366026,0.5563397
149,[0.24554417],0.27534303,0.5309823,0.46901765,0.48840806,0.5115919
150,[0.26337382],0.29318827,0.51593393,0.4840661,0.4697061,0.5302939
151,[0.27779585],0.24777842,0.5362251,0.46377486,0.52673805,0.4732619
152,[0.28932407],0.27261618,0.47120476,0.52879524,0.48466793,0.51533204
153,[0.28447887],0.24726567,0.5082924,0.4917076,0.49047953,0.50952053
154,[0.28555974],0.24953818,0.5184353,0.48156464,0.49997404,0.5000259
155,[0.28387392],0.3356732,0.51443774,0.48556226,0.54535544,0.4546446
156,[0.2991156],0.24893123,0.4508557,0.5491443,0.50109136,0.49890867
157,[0.2664511],0.2249983,0.48702377,0.5129762,0.5011337,0.4988663
158,[0.27024546],0.23020107,0.5074982,0.4925018,0.46916744,0.5308326
159,[0.25829902],0.25593036,0.47809592,0.52190405,0.46298385,0.53701615
160,[0.27358767],0.2579787,0.5167437,0.48325622,0.47706884,0.52293116
161,[0.2831272],0.25224677,0.5317392,0.46826082,0.5175432,0.48245677
162,[0.26813447],0.2866844,0.48312515,0.5168749,0.49955037,0.5004496
163,[0.2802653],0.22262573,0.48570028,0.51429975,0.4987885,0.5012115
164,[0.272738],0.25997505,0.48812354,0.51187646,0.5051204,0.4948796
165,[0.28095916],0.31141236,0.55010766,0.44989234,0.45582017,0.5441798
166,[0.29268277],0.28383553,0.5139982,0.48600182,0.49182823,0.5081718
167,[0.2765187],0.2902226,0.5224885,0.47751147,0.4725191,0.5274809
168,[0.3301726],0.27325615,0.5283758,0.47162423,0.47070533,0.52929467
169,[0.29292673],0.25192165,0.4996163,0.5003837,0.47645342,0.5235465
170,[0.27951643],0.3075021,0.49241486,0.50758517,0.5090573,0.49094278
171,[0.30013514],0.30153888,0.5206316,0.47936833,0.50895154,0.4910484
172,[0.30107862],0.34602728,0.5507076,0.44929245,0.51565415,0.48434585
173,[0.29254246],0.29559165,0.5308434,0.46915668,0.4726673,0.5273328
174,[0.30804652],0.27825364,0.48705012,0.51294994,0.54008704,0.45991302
175,[0.2949975],0.25778908,0.5033981,0.49660188,0.58146054,0.4185394
176,[0.27733195],0.24137878,0.49241996,0.50758004,0.4996899,0.50031006
177,[0.29013938],0.2741336,0.50741714,0.49258283,0.49373147,0.50626856
178,[0.2699035],0.2290563,0.48729634,0.5127036,0.46924797,0.5307521
179,[0.2785926],0.21992508,0.5079387,0.49206132,0.45101896,0.548981
180,[0.2659547],0.21932316,0.5067549,0.49324515,0.4905154,0.5094845
181,[0.2541697],0.2524786,0.50727314,0.49272692,0.49860805,0.501392
182,[0.26190022],0.23783955,0.54580504,0.45419496,0.4632724,0.5367276
183,[0.26383257],0.26129922,0.49414724,0.50585276,0.48708564,0.5129143
184,[0.25774714],0.23723233,0.5024751,0.49752498,0.48744202,0.512558
185,[0.27261832],0.23361346,0.516076,0.48392397,0.5034071,0.4965929
186,[0.2561995],0.3081378,0.49077126,0.50922877,0.4730693,0.5269307
187,[0.28866535],0.2790824,0.52287906,0.477121,0.5332008,0.4667992
188,[0.28778327],0.2441116,0.45911375,0.5408862,0.49201578,0.5079842
189,[0.30190057],0.24204907,0.4960901,0.5039098,0.46913636,0.5308636
190,[0.2624654],0.26710516,0.4553639,0.5446361,0.48999932,0.51000065
191,[0.2813854],0.23570603,0.50113255,0.49886742,0.5257126,0.47428742
192,[0.26116338],0.23975265,0.5016652,0.49833483,0.43828002,0.56171995
193,[0.28576776],0.2629264,0.55942523,0.44057474,0.50890476,0.4910952
194,[0.25823966],0.21831775,0.4687414,0.53125864,0.4994583,0.50054175
195,[0.2452318],0.28347555,0.50974333,0.49025667,0.47444704,0.5255529
196,[0.2808209],0.32317984,0.50136954,0.49863046,0.5005368,0.49946317
197,[0.28515357],0.23496878,0.43057236,0.56942767,0.4525333,0.54746664
198,[0.2942335],0.25488034,0.58502436,0.41497564,0.47953165,0.52046835
199,[0.27657965],0.254514,0.48308173,0.5169183,0.51864755,0.48135242
200,[0.28082082],0.24870807,0.51002,0.48998,0.536402,0.46359807
201,[0.26844144],0.25780585,0.49086267,0.50913733,0.48813745,0.5118625
202,[0.29139903],0.2780732,0.5273489,0.47265118,0.49985665,0.5001434
203,[0.27994615],0.24815291,0.5132096,0.48679045,0.49754223,0.5024578
204,[0.2811199],0.22669727,0.48552117,0.5144788,0.51263654,0.48736343
205,[0.2612499],0.28968227,0.48324618,0.51675385,0.5123939,0.4876061
206,[0.25008646],0.3428572,0.42894086,0.57105917,0.49467957,0.5053205
207,[0.29658255],0.34564942,0.49898192,0.5010181,0.48470342,0.5152966
208,[0.31376383],0.22727332,0.4699324,0.53006756,0.52379715,0.47620288
209,[0.29674366],0.21860388,0.54703856,0.45296147,0.5266271,0.47337288
210,[0.27435917],0.25298452,0.5046843,0.49531558,0.5564275,0.4435725
211,[0.26992244],0.24123505,0.47910923,0.52089083,0.5183529,0.48164704
212,[0.258245],0.31368557,0.49804226,0.5019577,0.479454,0.520546
213,[0.2769813],0.28039578,0.48424366,0.51575637,0.4744308,0.5255692
214,[0.30589566],0.27692336,0.5255899,0.47441012,0.4376222,0.5623778
215,[0.27167457],0.2780924,0.48804757,0.51195246,0.517016,0.48298404
216,[0.27819192],0.27115947,0.52167696,0.4783231,0.48075116,0.51924884
217,[0.2818737],0.27240992,0.4739754,0.5260246,0.49223596,0.50776404
218,[0.2767872],0.25157,0.4925622,0.50743777,0.50777537,0.49222463
219,[0.28231254],0.2512792,0.5231482,0.47685182,0.5625512,0.4374488
220,[0.2743235],0.27933618,0.47292274,0.52707726,0.44053972,0.5594602
221,[0.27174285],0.20214137,0.5124322,0.48756772,0.48097938,0.5190207
222,[0.24960025],0.2066871,0.5104213,0.48957878,0.51812255,0.4818775
223,[0.23892911],0.2093443,0.52265,0.47735,0.47370064,0.52629936
224,[0.24969496],0.20307684,0.55168456,0.44831544,0.46690458,0.5330954
225,[0.24002379],0.21279937,0.5679422,0.4320578,0.44751894,0.55248106
226,[0.23416176],0.22251818,0.47441804,0.52558196,0.40494588,0.5950541
227,[0.23046054],0.20118418,0.5353809,0.46461904,0.40240684,0.5975931
228,[0.22316651],0.18352899,0.52513194,0.47486806,0.47395414,0.52604586
229,[0.20079862],0.17472246,0.526762,0.47323802,0.42852893,0.571471
230,[0.20146737],0.14970872,0.5048799,0.49512014,0.50845563,0.4915444
231,[0.1604397],0.15234515,0.5650445,0.4349555,0.42706662,0.57293344
232,[0.14810818],0.13761747,0.5143208,0.4856792,0.3486626,0.6513374
233,[0.13716976],0.121953614,0.5598906,0.4401094,0.3839102,0.61608976
234,[0.13234024],0.11914743,0.5585026,0.44149733,0.36823383,0.6317662
235,[0.13584167],0.1167934,0.5332494,0.46675065,0.280222,0.719778
236,[0.13342111],0.099318676,0.54562956,0.45437044,0.35655737,0.64344263
237,[0.12986413],0.11277985,0.53225464,0.46774536,0.3053423,0.6946577
238,[0.11495867],0.08863848,0.55616325,0.44383678,0.28076363,0.7192364
239,[0.12403061],0.22433534,0.45231822,0.54768175,0.24647586,0.7535242
240,[0.15153103],0.037514634,0.53559995,0.4644001,0.3294124,0.6705876
241,[0.11288653],0.111526005,0.6145547,0.38544536,0.23262857,0.7673714
242,[0.13006516],0.04835295,0.5658823,0.43411762,0.2796288,0.7203712
243,[0.10190743],0.0491653,0.45241994,0.54758006,0.3451024,0.6548976
244,[0.07530642],0.06294616,0.53204405,0.46795592,0.20969512,0.79030496
245,[0.0646225],0.08622692,0.49218944,0.5078106,0.24093907,0.759061
246,[0.08925162],0.05622015,0.4956796,0.5043204,0.30025727,0.69974273
247,[0.06722417],0.08253246,0.36329728,0.6367027,0.33508405,0.6649159
248,[0.08994812],0.066984065,0.49954274,0.5004573,0.16867933,0.8313207
249,[0.08185361],0.020713784,0.49750122,0.5024987,0.2337327,0.7662673
250,[0.06374597],0.087296896,0.40885878,0.59114116,0.28114295,0.71885705
251,[0.07426659],0.084926985,0.43443525,0.56556475,0.32586005,0.67414
252,[0.09222855],0.032570727,0.4765046,0.5234954,0.28168198,0.718318
253,[0.06431278],0.04263971,0.46757108,0.5324289,0.23612644,0.76387364
254,[0.05689289],0.048864864,0.37393308,0.6260669,0.21381032,0.78618973
255,[0.06072436],0.028159894,0.47141856,0.5285814,0.22122173,0.7787782
256,[0.05421861],0.053594925,0.43118477,0.56881523,0.28290564,0.71709436
257,[0.05832098],0.08004508,0.42973676,0.57026327,0.24877398,0.75122607
258,[0.07134131],0.060224615,0.5018347,0.49816534,0.24932939,0.7506707
259,[0.08039115],0.065230556,0.429299,0.57070094,0.24597986,0.7540201
260,[0.06687358],0.063306786,0.46499854,0.53500146,0.2820924,0.7179076
261,[0.09358418],0.039430834,0.4506065,0.5493936,0.21581773,0.78418225
262,[0.06257815],0.07305401,0.43746984,0.5625302,0.21605586,0.78394413
263,[0.06469949],0.091986604,0.48460904,0.515391,0.29032898,0.709671
264,[0.09877048],0.042815693,0.5336951,0.46630493,0.3430138,0.6569862
265,[0.07366239],0.080964126,0.42387575,0.57612425,0.24089456,0.75910544
266,[0.08820745],0.060778864,0.55037034,0.44962972,0.22404471,0.77595526
267,[0.08160912],0.050084792,0.51571685,0.48428312,0.25516745,0.7448325
268,[0.06273536],0.12058186,0.47721127,0.52278876,0.265269,0.73473096
269,[0.09515396],0.15330872,0.49966434,0.5003357,0.28302342,0.71697664
270,[0.12475123],0.12449051,0.51387656,0.4861234,0.29824716,0.70175284
271,[0.13539173],0.1592606,0.5334425,0.4665575,0.28774354,0.71225643
272,[0.15574127],0.16527778,0.5045931,0.49540693,0.2984312,0.70156884
273,[0.14963911],0.12619019,0.5182405,0.48175943,0.35969266,0.6403073
274,[0.1457702],0.14154628,0.47976044,0.52023953,0.38632572,0.6136743
275,[0.16297714],0.15243092,0.5170503,0.4829497,0.32776007,0.67223996
276,[0.14887768],0.1760535,0.5146525,0.48534745,0.33992672,0.6600732
277,[0.17496416],0.17935959,0.50366914,0.49633077,0.37185115,0.6281489
278,[0.17869805],0.18198222,0.4847557,0.51524425,0.3397434,0.6602566
279,[0.19341414],0.099902384,0.5349096,0.46509036,0.42218366,0.5778163
280,[0.15431069],0.1253683,0.48657575,0.5134243,0.362153,0.637847
281,[0.13658167],0.12297448,0.5027815,0.49721843,0.41520056,0.58479947
282,[0.13834158],0.081472225,0.55409724,0.44590276,0.33948508,0.6605149
283,[0.13751495],0.10318715,0.49537906,0.50462097,0.26353666,0.7364633
284,[0.12380902],0.10273225,0.55184674,0.44815326,0.26784688,0.7321531
285,[0.11286815],0.079440616,0.5075266,0.49247348,0.34226093,0.65773904
286,[0.12147052],0.10490421,0.5448886,0.45511144,0.27430904,0.72569096
287,[0.1171058],0.09213849,0.49359748,0.5064025,0.27732232,0.7226777
288,[0.11272759],0.09062063,0.49328846,0.50671154,0.28956047,0.71043956
289,[0.11769816],0.107296474,0.5662559,0.4337441,0.2507131,0.74928683
290,[0.11524843],0.12890697,0.5067071,0.49329293,0.34752744,0.6524726
291,[0.13144554],0.10332491,0.5476778,0.4523222,0.3418238,0.65817624
292,[0.12923104],0.13358554,0.5554073,0.44459268,0.25484252,0.7451575
293,[0.14025982],0.12992054,0.48493853,0.5150615,0.30565575,0.6943442
294,[0.139431],0.08282746,0.53304803,0.466952,0.3624781,0.6375219
295,[0.13225128],0.11971254,0.4862382,0.5137618,0.31428093,0.685719
296,[0.13826768],0.13646856,0.5300661,0.46993396,0.27732763,0.72267234
297,[0.13940893],0.107083194,0.48415908,0.5158409,0.37031543,0.6296846
298,[0.12132227],0.09638078,0.4952855,0.5047145,0.2851113,0.71488875
299,[0.12466067],0.11337262,0.57171935,0.42828068,0.2526117,0.74738824
300,[0.13219807],0.10298442,0.5092652,0.49073488,0.3172085,0.6827915
301,[0.13304174],0.10869842,0.54351246,0.4564875,0.31762952,0.6823705
302,[0.13647197],0.10182255,0.50551367,0.49448627,0.26705062,0.7329494
303,[0.1158129],0.12903234,0.5449685,0.4550315,0.25332472,0.7466753
304,[0.1299188],0.1315504,0.5818435,0.41815653,0.3514061,0.64859396
305,[0.141133],0.09517468,0.47330558,0.5266944,0.35018122,0.6498188
306,[0.12798633],0.09634306,0.5689271,0.43107286,0.2974833,0.70251673
307,[0.12301413],0.10893882,0.5257322,0.47426778,0.24252251,0.7574775
308,[0.12185504],0.12613773,0.50312364,0.49687633,0.24317044,0.75682956
309,[0.12809497],0.14642441,0.4888333,0.5111667,0.31059238,0.68940765
310,[0.14186122],0.13441682,0.5399515,0.46004853,0.36446208,0.6355379
311,[0.1325429],0.18725917,0.52265877,0.4773412,0.31014028,0.68985975
312,[0.16104901],0.1619598,0.4704273,0.5295727,0.36609602,0.633904
313,[0.15576127],0.16288531,0.45868665,0.5413133,0.3070996,0.69290036
314,[0.16247647],0.16774687,0.4610609,0.5389391,0.3865799,0.61342007
315,[0.16173692],0.14132816,0.5208135,0.47918645,0.36037,0.63963
316,[0.15223283],0.16260937,0.49417037,0.5058296,0.34292233,0.65707767
317,[0.15752105],0.12601557,0.4707002,0.5292998,0.45540372,0.5445963
318,[0.14144999],0.14209396,0.47027835,0.5297216,0.33813906,0.66186094
319,[0.13037066],0.1471523,0.5593228,0.44067723,0.30812424,0.69187576
320,[0.14089426],0.18059546,0.48165736,0.5183426,0.38627303,0.613727
321,[0.16832894],0.16432667,0.53983516,0.46016484,0.36687174,0.6331283
322,[0.16750623],0.16804397,0.47633088,0.5236692,0.4129252,0.58707476
323,[0.1595976],0.13459831,0.521857,0.47814298,0.39098713,0.6090129
324,[0.14659853],0.17126247,0.52262807,0.47737193,0.3274031,0.67259693
325,[0.1481573],0.18323076,0.50819755,0.49180245,0.34313497,0.65686506
326,[0.15755966],0.15141967,0.5188751,0.48112488,0.3854038,0.6145961
327,[0.16148019],0.20749351,0.50428575,0.49571428,0.34692794,0.65307206
328,[0.16479933],0.22013354,0.47370213,0.5262979,0.33614603,0.6638539
329,[0.18862413],0.23291883,0.5593244,0.4406756,0.39600173,0.60399824
330,[0.25115198],0.15940765,0.5251758,0.4748242,0.5656375,0.43436247
331,[0.21443044],0.19121397,0.49294966,0.5070504,0.4170649,0.5829351
332,[0.18425147],0.19339296,0.49074745,0.50925255,0.38721716,0.6127828
333,[0.202823],0.18222353,0.5029281,0.49707192,0.44210005,0.55789995
334,[0.18749459],0.22156382,0.5018285,0.49817148,0.3692727,0.6307273
335,[0.21198632],0.16687596,0.49784565,0.5021544,0.39922976,0.60077024
336,[0.19059293],0.20836097,0.5498252,0.45017487,0.39576373,0.60423625
337,[0.20608826],0.18273363,0.51310676,0.48689324,0.41481057,0.58518946
338,[0.19516817],0.21100706,0.52122974,0.47877032,0.33646023,0.66353977
339,[0.19258569],0.22471961,0.54585963,0.4541404,0.41345784,0.5865421
340,[0.22545531],0.22168541,0.5095562,0.4904438,0.5074573,0.4925427
341,[0.24389438],0.24706021,0.49943486,0.5005652,0.43528494,0.564715
342,[0.2641192],0.227144,0.5270973,0.47290275,0.41958627,0.5804137
343,[0.25465894],0.28137615,0.53505963,0.46494037,0.4744067,0.5255934
344,[0.26010942],0.27006495,0.4935722,0.5064278,0.500381,0.49961898
345,[0.26433364],0.24877107,0.49644607,0.503554,0.4813835,0.5186165
346,[0.2804266],0.2999301,0.48116797,0.518832,0.4878351,0.51216495
347,[0.2763222],0.28593954,0.49392903,0.506071,0.51338625,0.4866137
348,[0.2849958],0.29699117,0.5216439,0.47835615,0.48841628,0.5115836
349,[0.28688464],0.33509532,0.47406647,0.52593356,0.47352007,0.52647996
350,[0.30724725],0.27894634,0.4656819,0.53431815,0.5156398,0.48436028
351,[0.29642582],0.34515005,0.50420403,0.49579602,0.5111186,0.48888144
352,[0.30436018],0.35185683,0.49177653,0.5082234,0.49284023,0.50715977
353,[0.32163286],0.2762657,0.49233088,0.5076691,0.50814474,0.4918552
354,[0.30205336],0.28165913,0.5067626,0.49323738,0.5407121,0.4592879
355,[0.2877547],0.286737,0.508823,0.491177,0.5055062,0.49449378
356,[0.30556652],0.2568999,0.503735,0.49626505,0.44821388,0.5517861
357,[0.30098438],0.23998457,0.52690315,0.47309685,0.4999353,0.50006473
