,y_pred,y_true,W11(avg1_short),W12(max1_short),W21(avg2_long),W22(max2_long)
161,[0.24366087],0.251632,0.43019062,0.5698094,0.45602944,0.5439705
162,[0.2586266],0.28614026,0.4473738,0.5526262,0.4594003,0.5405997
163,[0.26490387],0.22424856,0.3892159,0.6107841,0.45897713,0.5410229
164,[0.25611767],0.26203117,0.43114448,0.5688555,0.4568787,0.5431213
165,[0.25488916],0.31578147,0.36464095,0.63535905,0.45598894,0.5440111
166,[0.28682917],0.275698,0.32430935,0.67569065,0.45923376,0.54076624
167,[0.27687675],0.27360228,0.38293386,0.6170662,0.45945624,0.5405438
168,[0.26980284],0.27026173,0.34388644,0.65611356,0.45609695,0.5439031
169,[0.25844163],0.24597058,0.37065333,0.62934667,0.45575297,0.54424703
170,[0.27057007],0.29469857,0.34283483,0.65716517,0.45677474,0.5432252
171,[0.27115038],0.30076057,0.28646317,0.71353686,0.45483717,0.54516286
172,[0.27921766],0.34349936,0.34101647,0.6589835,0.46008977,0.53991014
173,[0.28961083],0.2917586,0.3097857,0.69021434,0.45884404,0.541156
174,[0.28729144],0.27331764,0.37389827,0.62610173,0.46244752,0.5375525
175,[0.27904692],0.2474108,0.34020832,0.65979165,0.45730388,0.5426961
176,[0.2756396],0.2372666,0.35929385,0.6407061,0.45884043,0.5411596
177,[0.25746384],0.2703115,0.3848748,0.61512524,0.4555582,0.54444176
178,[0.24959767],0.21908051,0.40482852,0.59517145,0.45443046,0.5455696
179,[0.2398066],0.21386275,0.42605275,0.57394725,0.4547767,0.5452233
180,[0.23397972],0.21261126,0.4430161,0.55698395,0.45515713,0.5448429
181,[0.21863188],0.24410668,0.55685556,0.4431444,0.45536703,0.54463303
182,[0.21884306],0.23172775,0.61307776,0.38692224,0.457625,0.54237497
183,[0.21779111],0.25979644,0.572078,0.4279221,0.45561916,0.54438084
184,[0.24994455],0.22981408,0.40703505,0.5929649,0.45665434,0.5433457
185,[0.24337351],0.22419572,0.4103203,0.5896797,0.4545285,0.54547155
186,[0.23339479],0.30246907,0.49460047,0.5053995,0.45578936,0.5442107
187,[0.25549322],0.26898718,0.45717207,0.54282796,0.45798174,0.5420183
188,[0.27123576],0.24068666,0.3236862,0.67631376,0.45650944,0.5434905
189,[0.26073372],0.24186528,0.4002759,0.59972405,0.45714152,0.5428585
190,[0.25905517],0.26104793,0.34585473,0.6541453,0.45598665,0.5440134
191,[0.26209986],0.23807439,0.2814473,0.7185527,0.45363852,0.5463614
192,[0.2478494],0.2348862,0.40104413,0.5989559,0.4544149,0.54558504
193,[0.24619031],0.25563473,0.40448317,0.59551686,0.4548665,0.5451336
194,[0.25225964],0.20104015,0.38275918,0.61724085,0.45423433,0.54576564
195,[0.23879382],0.27283755,0.4178757,0.5821243,0.45480043,0.54519963
196,[0.23604248],0.30249885,0.5268487,0.4731514,0.45474544,0.5452546
197,[0.28105807],0.23047626,0.34713772,0.6528623,0.45917886,0.5408211
198,[0.23870958],0.24770883,0.52260137,0.47739863,0.45868084,0.5413192
199,[0.26398557],0.25104937,0.38494608,0.61505395,0.45771068,0.5422894
200,[0.2630714],0.24564949,0.32651514,0.6734849,0.4556543,0.54434574
201,[0.24367845],0.25347283,0.43986976,0.56013024,0.45530057,0.54469943
202,[0.26436275],0.26754692,0.36722764,0.6327724,0.45719633,0.5428037
203,[0.26054877],0.24249104,0.3799564,0.6200437,0.45723295,0.5427671
204,[0.255207],0.22228208,0.3890579,0.6109421,0.45623052,0.5437695
205,[0.24212126],0.28694806,0.42244256,0.57755744,0.4552287,0.54477125
206,[0.26603758],0.34785956,0.2789374,0.7210626,0.4537576,0.5462424
207,[0.28277832],0.34111902,0.27103022,0.72896975,0.4565614,0.5434386
208,[0.29724613],0.22087824,0.28333977,0.7166602,0.45898932,0.5410106
209,[0.27409956],0.21169418,0.3421213,0.65787864,0.45831072,0.5416893
210,[0.24582934],0.25089702,0.47756886,0.52243114,0.45640406,0.5435959
211,[0.2511304],0.23347571,0.40082288,0.5991771,0.45433375,0.5456663
212,[0.23613559],0.30830595,0.5311385,0.4688615,0.45876196,0.541238
213,[0.27226686],0.2574027,0.3780928,0.62190723,0.45782006,0.54218
214,[0.26260218],0.27423468,0.39949486,0.60050505,0.45707685,0.54292315
215,[0.27851677],0.26431563,0.28806385,0.7119361,0.45632827,0.5436717
216,[0.27412117],0.26167366,0.28646398,0.713536,0.454035,0.545965
217,[0.25701818],0.27352944,0.42328325,0.5767167,0.45614702,0.543853
218,[0.27719918],0.24693742,0.2617538,0.7382462,0.45405677,0.54594326
219,[0.2647783],0.24958605,0.28882596,0.7111741,0.45431736,0.54568267
220,[0.25015154],0.27689,0.42824268,0.5717573,0.4556219,0.5443781
221,[0.254473],0.20096731,0.45010206,0.5498979,0.45957,0.54043
222,[0.24864656],0.20291737,0.44812903,0.55187094,0.45894468,0.5410553
223,[0.232331],0.20894298,0.51610154,0.48389846,0.45658457,0.5434155
224,[0.20995383],0.20254654,0.59391963,0.40608028,0.45537913,0.5446209
225,[0.20612396],0.21111155,0.6195306,0.3804694,0.45536494,0.544635
226,[0.20775755],0.22151068,0.652533,0.347467,0.4580552,0.54194474
227,[0.2136522],0.19868949,0.6055024,0.39449757,0.45540988,0.5445901
228,[0.20908569],0.19153807,0.60099727,0.3990028,0.45638186,0.54361814
229,[0.1953339],0.17168355,0.693785,0.306215,0.45707473,0.54292524
230,[0.17657158],0.15017998,0.81619847,0.18380152,0.45791852,0.5420815
231,[0.15802725],0.14864388,0.89702624,0.10297381,0.45927387,0.54072607
232,[0.14959748],0.13320905,0.9313853,0.0686147,0.4586415,0.5413585
233,[0.13296776],0.119280584,0.975273,0.024727002,0.46377042,0.5362296
234,[0.12485109],0.1175557,0.983111,0.016889004,0.4660567,0.53394324
235,[0.12572055],0.11571487,0.986648,0.013351963,0.46746492,0.532535
236,[0.13034156],0.09814789,0.977754,0.022246053,0.46794233,0.5320577
237,[0.11853585],0.10995085,0.9891973,0.010802636,0.47342536,0.5265747
238,[0.10303666],0.08510678,0.99388677,0.006113245,0.47319973,0.5268003
239,[0.10126342],0.2349985,0.993226,0.0067739775,0.4774139,0.5225861
240,[0.14010006],0.03530938,0.9545644,0.045435604,0.46225753,0.5377425
241,[0.12720396],0.112658985,0.9820838,0.017916204,0.46970773,0.5302922
242,[0.11578029],0.048532568,0.99057835,0.009421593,0.4730437,0.52695626
243,[0.10706235],0.049820475,0.99238443,0.007615481,0.47442284,0.5255771
244,[0.06246875],0.06201733,0.9984276,0.0015724166,0.49547645,0.5045235
245,[0.07128203],0.08649058,0.997846,0.0021540474,0.48807362,0.5119265
246,[0.0806783],0.054048337,0.99617505,0.0038249213,0.48339415,0.51660585
247,[0.07385106],0.08347779,0.9973375,0.002662471,0.4882648,0.51173514
248,[0.0763415],0.066026725,0.99746513,0.002534851,0.48832342,0.5116765
249,[0.09500274],0.021963589,0.99380255,0.006197417,0.48806658,0.51193345
250,[0.05292091],0.08587151,0.99821377,0.0017862507,0.51100296,0.48899707
251,[0.0732241],0.08355061,0.9976573,0.00234271,0.48635054,0.51364946
252,[0.10026064],0.031998567,0.98912513,0.010874862,0.48631942,0.51368064
253,[0.06543004],0.04162631,0.99801207,0.0019878848,0.4945248,0.50547516
254,[0.06407801],0.0506647,0.9972363,0.0027636818,0.4986833,0.50131667
255,[0.05248841],0.028542109,0.99905604,0.00094390736,0.500964,0.49903604
256,[0.04193364],0.054230414,0.9994155,0.0005845145,0.5153692,0.48463085
257,[0.04447045],0.08189855,0.99916685,0.0008331386,0.50798357,0.49201646
258,[0.07070125],0.060663275,0.99700814,0.0029918614,0.49229124,0.5077087
259,[0.07020476],0.06595389,0.99665314,0.0033468842,0.4978383,0.5021617
260,[0.06274364],0.06561946,0.99804604,0.0019539963,0.4960286,0.5039714
261,[0.08073337],0.037805684,0.996402,0.003597997,0.4860773,0.51392275
262,[0.05721009],0.07120808,0.9986111,0.001388926,0.50099516,0.49900487
263,[0.07257754],0.09750212,0.99750346,0.0024964926,0.49214754,0.50785244
264,[0.08101675],0.041328304,0.9958677,0.004132298,0.48729694,0.51270306
265,[0.07201425],0.07929299,0.9975885,0.0024115478,0.49133807,0.5086619
266,[0.0744795],0.060474522,0.99705184,0.0029481847,0.4927247,0.50727534
267,[0.06436761],0.049413227,0.99864024,0.001359788,0.4926368,0.50736326
268,[0.06116287],0.12158146,0.9983273,0.0016727367,0.4942769,0.5057231
269,[0.10404814],0.15780789,0.9953442,0.00465576,0.4752318,0.5247682
270,[0.12381794],0.11864818,0.9831139,0.016886074,0.4699692,0.53003085
271,[0.1397201],0.1588409,0.9739344,0.026065575,0.47285295,0.52714705
272,[0.14169183],0.166118,0.97249144,0.02750861,0.4691715,0.53082854
273,[0.15338808],0.11979041,0.91575754,0.08424248,0.46036193,0.5396381
274,[0.12817419],0.13709581,0.98612934,0.013870658,0.46864355,0.5313565
275,[0.14268257],0.15036207,0.9625225,0.03747745,0.46478435,0.5352157
276,[0.14721662],0.17023662,0.9579128,0.04208724,0.46697336,0.5330266
277,[0.14444257],0.17447117,0.95301116,0.046988897,0.46519235,0.5348077
278,[0.1591197],0.17865595,0.90295655,0.097043484,0.46224722,0.53775275
279,[0.16764264],0.096088566,0.86064416,0.1393559,0.45953023,0.5404698
280,[0.1415851],0.12162454,0.9617411,0.038258884,0.46550554,0.5344945
281,[0.15089709],0.116552435,0.9437959,0.056204114,0.46627393,0.5337261
282,[0.12650709],0.077604525,0.9869871,0.013012887,0.46640685,0.5335932
283,[0.11349975],0.10405757,0.9895236,0.010476415,0.47495747,0.52504253
284,[0.11948036],0.103613906,0.9870989,0.012901142,0.4728673,0.52713275
285,[0.12125728],0.07671719,0.9859692,0.014030838,0.47554126,0.52445877
286,[0.1064351],0.10666979,0.9911573,0.008842682,0.47493047,0.5250696
287,[0.12197186],0.09453908,0.98730916,0.012690829,0.47170636,0.5282936
288,[0.1218739],0.09299626,0.9820779,0.017922137,0.4735053,0.52649474
289,[0.109282],0.109566666,0.99155915,0.008440896,0.47259018,0.5274098
290,[0.12012643],0.12952071,0.98476666,0.015233313,0.4756993,0.5243007
291,[0.12121131],0.103024565,0.9849967,0.015003322,0.47154692,0.52845305
292,[0.12268801],0.13315925,0.9840226,0.015977412,0.47455513,0.5254448
293,[0.12678732],0.13242427,0.98236644,0.017633498,0.47023472,0.52976525
294,[0.1370409],0.08237863,0.97380924,0.026190722,0.4683792,0.5316208
295,[0.11750899],0.11979041,0.98631114,0.01368886,0.4737558,0.52624416
296,[0.12101338],0.13823137,0.98739177,0.012608216,0.4700656,0.5299344
297,[0.13722749],0.107143186,0.97765815,0.0223419,0.46915975,0.5308402
298,[0.12113701],0.09758831,0.9879026,0.012097404,0.46974462,0.5302554
299,[0.12329107],0.10362058,0.9807935,0.01920649,0.4729165,0.5270835
300,[0.12308952],0.101452015,0.9816808,0.018319126,0.47270793,0.5272921
301,[0.12124213],0.10677905,0.9839967,0.01600332,0.471876,0.52812403
302,[0.11482885],0.09784988,0.99044865,0.009551349,0.47463223,0.52536786
303,[0.1260055],0.13040805,0.9864937,0.01350624,0.4716238,0.5283762
304,[0.12297091],0.13264945,0.9831855,0.016814498,0.46951827,0.5304817
305,[0.13576706],0.09343993,0.9772496,0.022750441,0.47097164,0.5290284
306,[0.12717146],0.09832329,0.9836927,0.01630725,0.47247776,0.52752215
307,[0.12864405],0.11279797,0.9806121,0.019387938,0.4725491,0.52745086
308,[0.1056501],0.12672639,0.99261767,0.0073823524,0.47190902,0.52809095
309,[0.12286476],0.15111345,0.9880624,0.01193765,0.47029978,0.5297002
310,[0.12753783],0.1327587,0.98740476,0.012595168,0.46800414,0.53199583
311,[0.12824993],0.18720761,0.98360264,0.016397333,0.4678559,0.5321441
312,[0.15125601],0.16185367,0.9483535,0.051646497,0.4656966,0.53430337
313,[0.14723493],0.16435668,0.94782394,0.052176,0.46419466,0.53580534
314,[0.16774595],0.17012736,0.87185097,0.1281491,0.46221694,0.5377831
315,[0.15831369],0.13962853,0.8968624,0.10313762,0.45767063,0.5423294
316,[0.14463395],0.15921172,0.93821293,0.06178703,0.46137643,0.53862363
317,[0.14983559],0.123720266,0.93892896,0.0610711,0.46326163,0.53673834
318,[0.14050858],0.14168784,0.9718803,0.028119659,0.46754187,0.5324581
319,[0.14288794],0.14642555,0.9531815,0.046818543,0.46323895,0.53676105
320,[0.14499569],0.17935452,0.96110964,0.038890347,0.46655977,0.53344023
321,[0.14929275],0.1629231,0.94534206,0.054657925,0.46280035,0.5371996
322,[0.14807859],0.15179566,0.9478704,0.052129626,0.46405217,0.53594786
323,[0.14873222],0.13198727,0.9315395,0.0684605,0.46180856,0.5381915
324,[0.1409818],0.1657174,0.9595599,0.04044012,0.4630562,0.53694385
325,[0.14238422],0.17027304,0.95705825,0.042941753,0.4598526,0.5401474
326,[0.1490304],0.1483756,0.9368804,0.06311956,0.46093374,0.53906626
327,[0.15771955],0.1955541,0.93080175,0.06919824,0.4622322,0.5377678
328,[0.16398467],0.22124243,0.88020474,0.11979529,0.46098185,0.53901815
329,[0.18603158],0.23306844,0.7469978,0.25300223,0.45538545,0.5446145
330,[0.21246286],0.15550035,0.59872836,0.40127164,0.4549631,0.5450369
331,[0.184752],0.18887302,0.7655369,0.23446311,0.4560532,0.54394686
332,[0.17353188],0.18934643,0.8422947,0.15770534,0.46059695,0.539403
333,[0.18741564],0.18268839,0.76151586,0.23848414,0.45638853,0.54361147
334,[0.18176787],0.22385463,0.753866,0.24613395,0.4554631,0.5445369
335,[0.19956483],0.162741,0.68853253,0.31146747,0.45872858,0.5412714
336,[0.1816254],0.20705906,0.83691573,0.16308431,0.46089986,0.5391001
337,[0.19458309],0.17365667,0.72687066,0.27312937,0.45848054,0.54151946
338,[0.18643895],0.21179676,0.8155388,0.18446119,0.4608239,0.53917605
339,[0.1985142],0.22183174,0.6699253,0.33007473,0.4550519,0.5449481
340,[0.21021521],0.22315606,0.60103005,0.39896998,0.45601538,0.5439846
341,[0.21586329],0.24512634,0.604273,0.39572698,0.45811576,0.5418842
342,[0.24362038],0.2317144,0.52088904,0.47911087,0.4599437,0.5400563
343,[0.24198823],0.2829751,0.373336,0.6266641,0.4526402,0.54735976
344,[0.25360543],0.27051663,0.3446559,0.6553441,0.45412543,0.5458746
345,[0.27201998],0.24714923,0.32297298,0.677027,0.45746332,0.5425367
346,[0.25463387],0.28503442,0.4471863,0.55281377,0.4592254,0.5407746
347,[0.26042348],0.28070396,0.35743442,0.6425655,0.4548538,0.5451462
348,[0.27008346],0.2982643,0.39899546,0.6010046,0.4597664,0.5402336
349,[0.2619749],0.3322627,0.40724954,0.59275043,0.45937464,0.54062533
350,[0.28824878],0.27657866,0.29353324,0.70646673,0.4573483,0.54265165
351,[0.29061136],0.33283195,0.29278904,0.70721096,0.45690182,0.54309815
352,[0.28360686],0.3535143,0.32960537,0.67039466,0.4586367,0.5413633
353,[0.299318],0.2711855,0.2953251,0.7046749,0.45928508,0.5407149
354,[0.2867232],0.2727714,0.25631136,0.74368864,0.45676696,0.54323304
355,[0.27887848],0.278797,0.30231044,0.6976896,0.45725995,0.54274
356,[0.28075913],0.25225776,0.28350645,0.71649355,0.45666087,0.54333913
