,y_pred,y_true,W11(avg1_short),W12(max1_short),W21(avg2_long),W22(max2_long)
377,[0.1501172],0.11430094,0.5,0.5,0.5,0.5
378,[0.1501172],0.10308494,0.5,0.5,0.5,0.5
379,[0.1501172],0.1051424,0.5,0.5,0.5,0.5
380,[0.1501172],0.11424045,0.5,0.5,0.5,0.5
381,[0.1501172],0.095622584,0.5,0.5,0.5,0.5
382,[0.1501172],0.10887818,0.5,0.5,0.5,0.5
383,[0.1501172],0.1406138,0.5,0.5,0.5,0.5
384,[0.1501172],0.11553839,0.5,0.5,0.5,0.5
385,[0.1501172],0.093639165,0.5,0.5,0.5,0.5
386,[0.1501172],0.09526797,0.5,0.5,0.5,0.5
387,[0.1501172],0.07689698,0.5,0.5,0.5,0.5
388,[0.1501172],0.04971254,0.5,0.5,0.5,0.5
389,[0.1501172],0.10208547,0.5,0.5,0.5,0.5
390,[0.1501172],0.14159352,0.5,0.5,0.5,0.5
391,[0.1501172],0.12845509,0.5,0.5,0.5,0.5
392,[0.1501172],0.13628156,0.5,0.5,0.5,0.5
393,[0.1501172],0.06605336,0.5,0.5,0.5,0.5
394,[0.1501172],0.03870268,0.5,0.5,0.5,0.5
395,[0.1501172],0.042044237,0.5,0.5,0.5,0.5
396,[0.1501172],0.047071636,0.5,0.5,0.5,0.5
397,[0.1501172],0.056081116,0.5,0.5,0.5,0.5
398,[0.1501172],0.03282419,0.5,0.5,0.5,0.5
399,[0.1501172],0.07216662,0.5,0.5,0.5,0.5
400,[0.1501172],0.068019316,0.5,0.5,0.5,0.5
401,[0.1501172],0.054334044,0.5,0.5,0.5,0.5
402,[0.1501172],0.033352062,0.5,0.5,0.5,0.5
403,[0.1501172],0.036324024,0.5,0.5,0.5,0.5
404,[0.1501172],0.043249264,0.5,0.5,0.5,0.5
405,[0.1501172],0.04018411,0.5,0.5,0.5,0.5
406,[0.1501172],0.05156663,0.5,0.5,0.5,0.5
407,[0.1501172],0.030969381,0.5,0.5,0.5,0.5
408,[0.1501172],0.0384254,0.5,0.5,0.5,0.5
409,[0.1501172],0.096496075,0.5,0.5,0.5,0.5
410,[0.1501172],0.07767165,0.5,0.5,0.5,0.5
411,[0.1501172],0.08215673,0.5,0.5,0.5,0.5
412,[0.1501172],0.10084993,0.5,0.5,0.5,0.5
413,[0.1501172],0.11430186,0.5,0.5,0.5,0.5
414,[0.1501172],0.13656925,0.5,0.5,0.5,0.5
415,[0.1501172],0.1677159,0.5,0.5,0.5,0.5
416,[0.1501172],0.16638786,0.5,0.5,0.5,0.5
417,[0.1501172],0.16216391,0.5,0.5,0.5,0.5
418,[0.1501172],0.16134953,0.5,0.5,0.5,0.5
419,[0.1501172],0.12021999,0.5,0.5,0.5,0.5
420,[0.1501172],0.13228843,0.5,0.5,0.5,0.5
421,[0.1501172],0.13648726,0.5,0.5,0.5,0.5
422,[0.1501172],0.16207632,0.5,0.5,0.5,0.5
423,[0.1501172],0.11682698,0.5,0.5,0.5,0.5
424,[0.1501172],0.10525839,0.5,0.5,0.5,0.5
425,[0.1501172],0.117882356,0.5,0.5,0.5,0.5
426,[0.1501172],0.11553769,0.5,0.5,0.5,0.5
427,[0.1501172],0.13315178,0.5,0.5,0.5,0.5
428,[0.1501172],0.17624947,0.5,0.5,0.5,0.5
429,[0.1501172],0.13515407,0.5,0.5,0.5,0.5
430,[0.1501172],0.14457533,0.5,0.5,0.5,0.5
431,[0.1501172],0.14873615,0.5,0.5,0.5,0.5
432,[0.1501172],0.24864191,0.5,0.5,0.5,0.5
433,[0.1501172],0.1497502,0.5,0.5,0.5,0.5
434,[0.1501172],0.124528006,0.5,0.5,0.5,0.5
435,[0.1501172],0.10371226,0.5,0.5,0.5,0.5
436,[0.1501172],0.09538986,0.5,0.5,0.5,0.5
437,[0.1501172],0.13188034,0.5,0.5,0.5,0.5
438,[0.1501172],0.09623334,0.5,0.5,0.5,0.5
439,[0.1501172],0.12174274,0.5,0.5,0.5,0.5
440,[0.1501172],0.1455712,0.5,0.5,0.5,0.5
441,[0.1501172],0.122626275,0.5,0.5,0.5,0.5
442,[0.1501172],0.09585954,0.5,0.5,0.5,0.5
443,[0.1501172],0.11639342,0.5,0.5,0.5,0.5
444,[0.1501172],0.11718665,0.5,0.5,0.5,0.5
445,[0.1501172],0.16512606,0.5,0.5,0.5,0.5
446,[0.1501172],0.16138196,0.5,0.5,0.5,0.5
447,[0.1501172],0.22464064,0.5,0.5,0.5,0.5
