,y_pred,y_true,W11(avg1_short),W12(max1_short),W21(avg2_long),W22(max2_long)
138,[0.19126399],0.1553435,0.497287,0.50271297,0.46284828,0.5371517
139,[0.19975145],0.1987544,0.49412355,0.5058764,0.40362078,0.5963792
140,[0.18362759],0.2257356,0.49532932,0.5046706,0.46158385,0.5384161
141,[0.18808672],0.22514373,0.49275422,0.5072457,0.379034,0.620966
142,[0.1953813],0.23926604,0.5003537,0.49964628,0.4949586,0.5050414
143,[0.20912407],0.22945696,0.5025877,0.49741238,0.5088793,0.4911207
144,[0.24001586],0.24251014,0.4973951,0.50260484,0.51537305,0.48462695
145,[0.24983625],0.2512973,0.51126456,0.48873547,0.60348153,0.39651844
146,[0.2469845],0.29738218,0.5139489,0.48605114,0.5974306,0.40256935
147,[0.25375143],0.30301338,0.5123018,0.48769817,0.6127803,0.38721973
148,[0.30945182],0.34727108,0.5184675,0.48153257,0.656214,0.34378603
149,[0.31137723],0.35526228,0.5123183,0.48768172,0.60856134,0.3914386
150,[0.3466535],0.3886154,0.5238788,0.47612125,0.5996691,0.40033084
151,[0.37191537],0.32422626,0.53237104,0.467629,0.8235283,0.17647175
152,[0.34156832],0.3612204,0.52695465,0.47304538,0.67625374,0.32374626
153,[0.35363862],0.35378945,0.5277426,0.4722574,0.7288235,0.27117652
154,[0.36120662],0.3232281,0.5322437,0.4677563,0.7197707,0.2802293
155,[0.34645116],0.47052374,0.523059,0.47694096,0.71770144,0.2822985
156,[0.39027706],0.30665046,0.5333652,0.46663478,0.7346795,0.26532048
157,[0.36376694],0.33164677,0.5309305,0.46906945,0.7806177,0.21938223
158,[0.34704947],0.29509002,0.5296177,0.47038224,0.767161,0.23283894
159,[0.31799045],0.36005488,0.5158053,0.4841947,0.68672025,0.31327978
160,[0.35427845],0.35655448,0.5337185,0.4662815,0.7293747,0.2706253
161,[0.3416559],0.3376181,0.52354383,0.4764562,0.66531116,0.33468887
162,[0.34415764],0.40507337,0.5293775,0.4706225,0.7574123,0.24258769
163,[0.36197892],0.334359,0.5214425,0.47855747,0.73611206,0.26388797
164,[0.3652876],0.34806392,0.5275857,0.47241428,0.65944886,0.34055117
165,[0.3458381],0.45192125,0.52240974,0.4775903,0.68117476,0.31882522
166,[0.3816332],0.3990948,0.5286852,0.47131482,0.7593194,0.24068055
167,[0.40448397],0.5467731,0.53647745,0.4635225,0.81955945,0.18044055
168,[0.40839413],0.38821474,0.5434529,0.45654708,0.80021083,0.1997891
169,[0.40691808],0.37596974,0.5334992,0.46650082,0.7671232,0.23287681
170,[0.39390594],0.42153993,0.5431523,0.45684776,0.8381632,0.16183677
171,[0.4072786],0.43398204,0.53866035,0.46133962,0.76784515,0.23215482
172,[0.40456256],0.488524,0.54147804,0.45852196,0.8279304,0.17206962
173,[0.40528682],0.4329522,0.5377026,0.46229738,0.7782727,0.22172733
174,[0.41050857],0.38939962,0.53073657,0.46926337,0.70852166,0.29147834
175,[0.38659564],0.41658452,0.532169,0.46783108,0.8025986,0.19740136
176,[0.3829155],0.34799194,0.5312429,0.46875703,0.73656905,0.26343095
177,[0.40383676],0.35204515,0.52994484,0.4700551,0.8430568,0.15694325
178,[0.34334752],0.34198204,0.5178362,0.4821638,0.6285896,0.3714105
179,[0.35549885],0.2979144,0.53007174,0.46992826,0.7556259,0.24437416
180,[0.35934454],0.35046408,0.5285518,0.47144812,0.7091764,0.29082355
181,[0.36831886],0.3661624,0.53452516,0.46547484,0.80309963,0.19690032
182,[0.36331037],0.30808488,0.53292984,0.46707013,0.76780295,0.23219709
183,[0.33405635],0.3472702,0.51941293,0.48058707,0.6364226,0.36357746
184,[0.3582365],0.31182963,0.52433217,0.4756679,0.66875005,0.33124992
185,[0.33451393],0.2865605,0.5182333,0.48176667,0.6958748,0.30412522
186,[0.29638064],0.36609396,0.5162062,0.48379385,0.65132225,0.34867772
187,[0.347613],0.35360426,0.52068764,0.47931236,0.7334533,0.26654676
188,[0.36324522],0.31358197,0.5254765,0.47452348,0.66032857,0.3396715
189,[0.33427733],0.31095052,0.5252707,0.47472933,0.7509394,0.2490605
190,[0.33897337],0.34778464,0.52511585,0.47488412,0.73151004,0.26848996
191,[0.35158798],0.33610612,0.532456,0.467544,0.7226063,0.27739373
192,[0.32616442],0.29567143,0.5223355,0.47766444,0.6943935,0.30560645
193,[0.36094245],0.40057734,0.5292072,0.47079277,0.6880424,0.3119576
194,[0.35244784],0.3561824,0.5232304,0.4767697,0.6978445,0.3021555
195,[0.34383863],0.4550226,0.52451044,0.47548953,0.7475939,0.25240615
196,[0.39598504],0.5389888,0.53763986,0.4623601,0.8286667,0.17133325
197,[0.44017255],0.30235103,0.5392887,0.46071133,0.83445954,0.16554044
198,[0.37742665],0.30438602,0.5367697,0.46323025,0.792303,0.20769702
199,[0.3309573],0.32462958,0.5187229,0.48127714,0.70793045,0.29206946
200,[0.35192057],0.31749722,0.52294946,0.4770506,0.7365885,0.26341146
201,[0.3518018],0.36552367,0.5163304,0.4836695,0.6880324,0.31196758
202,[0.3319432],0.45391396,0.52565366,0.47434634,0.74444,0.25555995
203,[0.37395608],0.3412194,0.5240612,0.47593874,0.6855186,0.31448138
204,[0.38835645],0.27812657,0.5334533,0.46654668,0.80430406,0.19569595
205,[0.32518545],0.38622835,0.5183011,0.48169893,0.6768673,0.32313272
206,[0.32921186],0.5014858,0.5163893,0.4836107,0.6586563,0.34134367
207,[0.39931872],0.4379433,0.53738916,0.4626109,0.7728675,0.22713248
208,[0.38744688],0.31955087,0.5283395,0.47166047,0.7134026,0.2865974
209,[0.3645376],0.32153007,0.5280649,0.47193503,0.6893196,0.31068042
210,[0.36392248],0.342211,0.53136426,0.46863577,0.74221605,0.257784
211,[0.32349822],0.4070739,0.5179187,0.48208123,0.6603425,0.33965757
212,[0.3740255],0.38688228,0.53015256,0.46984747,0.7277419,0.27225807
213,[0.3887219],0.52537596,0.52930814,0.4706919,0.70156544,0.29843462
214,[0.40794632],0.37918797,0.53768945,0.46231052,0.75554776,0.2444522
215,[0.40665996],0.45970187,0.54441154,0.45558843,0.8572469,0.14275311
216,[0.3966251],0.38588265,0.5416388,0.45836124,0.8352894,0.16471054
217,[0.4257511],0.37921527,0.54446155,0.45553854,0.8588731,0.14112687
218,[0.37622997],0.3348079,0.53453857,0.46546137,0.73266166,0.2673384
219,[0.3760182],0.3064625,0.5368123,0.46318763,0.8297886,0.17021133
220,[0.33373913],0.34175768,0.5186636,0.48133639,0.64964545,0.35035458
221,[0.34670526],0.24951795,0.52401274,0.47598723,0.79384434,0.20615563
222,[0.31970638],0.2573501,0.5134711,0.48652884,0.6938033,0.30619666
223,[0.26176456],0.26778433,0.5122018,0.48779818,0.6262428,0.37375712
224,[0.24862301],0.26375398,0.5142944,0.4857057,0.6104619,0.3895381
225,[0.27765667],0.27983472,0.51832855,0.48167148,0.6828744,0.3171256
226,[0.2997767],0.28332126,0.51280427,0.4871958,0.6526148,0.3473852
227,[0.28416562],0.25580114,0.52350545,0.47649452,0.7448557,0.2551443
228,[0.24372724],0.31145516,0.5185837,0.48141623,0.63436955,0.36563045
229,[0.28462502],0.20747659,0.5180205,0.48197943,0.6537139,0.34628615
230,[0.2431548],0.2005308,0.5076452,0.49235478,0.592895,0.40710503
231,[0.20380513],0.18704695,0.49950284,0.50049716,0.62686694,0.37313306
232,[0.1867519],0.18519828,0.48709452,0.5129054,0.37632525,0.6236748
233,[0.1754191],0.17095232,0.49403647,0.50596356,0.39982802,0.600172
234,[0.15503189],0.14520505,0.49667466,0.5033254,0.27896458,0.7210354
235,[0.17163819],0.1573151,0.5014202,0.49857974,0.39881387,0.60118616
236,[0.13947009],0.14890355,0.4877148,0.51228523,0.33273396,0.6672661
237,[0.15774538],0.13010374,0.49308142,0.5069186,0.27531245,0.7246876
238,[0.11008952],0.11335322,0.48704532,0.51295465,0.22507782,0.7749222
239,[0.12867501],0.39697197,0.48611766,0.51388234,0.2662581,0.73374194
240,[0.2450765],0.06947896,0.50815725,0.49184275,0.637068,0.36293197
241,[0.15892917],0.17352834,0.4903483,0.5096517,0.3451684,0.6548316
242,[0.16509277],0.09506102,0.4876249,0.5123751,0.41790763,0.5820924
243,[0.1629154],0.08888431,0.4834614,0.5165386,0.35570398,0.64429605
244,[0.10540536],0.1404019,0.48975155,0.5102484,0.23208444,0.76791555
245,[0.11994129],0.15659711,0.4800794,0.5199205,0.11253924,0.8874607
246,[0.11953614],0.1078313,0.48498958,0.5150104,0.20017493,0.799825
247,[0.14440976],0.160514,0.4880665,0.51193357,0.3254043,0.67459565
248,[0.1203422],0.11946455,0.48422617,0.5157739,0.18099509,0.81900495
249,[0.13355733],0.08735941,0.49026552,0.5097345,0.24682312,0.75317687
250,[0.10822647],0.13638124,0.4807754,0.51922464,0.17409101,0.82590896
251,[0.11204191],0.15931034,0.4820909,0.51790917,0.12697114,0.8730289
252,[0.12702493],0.092514575,0.4850618,0.5149381,0.23861119,0.7613888
253,[0.12945966],0.10380556,0.48334315,0.51665676,0.13480835,0.8651917
254,[0.12246565],0.10771322,0.484756,0.51524407,0.2158825,0.78411746
255,[0.11901668],0.075332135,0.4890886,0.51091146,0.15839562,0.8416044
256,[0.08371856],0.10308243,0.48439315,0.5156069,0.116392516,0.8836075
257,[0.09031229],0.14453813,0.48004872,0.5199513,0.0975962,0.90240383
258,[0.13923098],0.10651097,0.49517894,0.50482106,0.2034955,0.7965045
259,[0.11872963],0.12240797,0.48865798,0.51134205,0.21954644,0.7804535
260,[0.12962255],0.12212077,0.48361805,0.5163819,0.29368657,0.70631343
261,[0.09731108],0.090901405,0.48407573,0.5159242,0.18196431,0.81803566
262,[0.10976293],0.13455734,0.48133844,0.5186615,0.116588645,0.88341135
263,[0.1628942],0.21896112,0.49217165,0.5078284,0.31170124,0.68829876
264,[0.15062645],0.1220544,0.48773062,0.5122693,0.27583838,0.7241616
265,[0.13474426],0.14318913,0.48795623,0.51204383,0.2630527,0.73694724
266,[0.1256758],0.11773494,0.4879559,0.51204413,0.20009673,0.7999033
267,[0.13007498],0.113288105,0.48677573,0.5132243,0.24470727,0.7552927
268,[0.10117441],0.20485446,0.48333615,0.5166639,0.19951658,0.80048347
269,[0.18069765],0.26451653,0.49380535,0.50619465,0.51083326,0.48916668
270,[0.20137718],0.17499548,0.49757332,0.5024267,0.4635928,0.53640723
271,[0.18212807],0.25907287,0.4977323,0.5022677,0.480728,0.51927197
272,[0.2456091],0.26132253,0.5116013,0.48839867,0.5205459,0.47945407
273,[0.23370424],0.20167264,0.5070825,0.49291748,0.58336174,0.41663823
274,[0.22327258],0.21990207,0.50057274,0.4994272,0.5716902,0.42830986
275,[0.22717483],0.22883826,0.5083139,0.49168602,0.6045469,0.3954531
276,[0.24230279],0.27163607,0.5059945,0.4940054,0.575852,0.42414802
277,[0.2291399],0.25801077,0.5032179,0.49678215,0.47947714,0.5205228
278,[0.22642197],0.27098617,0.5047643,0.49523568,0.5785654,0.42143455
279,[0.2815492],0.15418565,0.51517427,0.48482582,0.62299466,0.3770054
280,[0.19929346],0.18994838,0.49217317,0.5078268,0.47949708,0.520503
281,[0.18008709],0.19305798,0.49107274,0.5089273,0.41147393,0.5885261
282,[0.19273998],0.120319664,0.4924502,0.5075498,0.4625009,0.5374991
283,[0.13964105],0.18153682,0.4890567,0.51094323,0.3448894,0.65511066
284,[0.17422684],0.18566477,0.49313852,0.50686145,0.47275236,0.52724767
285,[0.17201927],0.14510366,0.49023148,0.5097686,0.4824009,0.5175991
286,[0.14372385],0.15466315,0.48819584,0.51180416,0.31829438,0.68170565
287,[0.16951755],0.16757053,0.49292433,0.5070756,0.37238532,0.6276146
288,[0.18952744],0.15099287,0.4953789,0.504621,0.39990476,0.6000953
289,[0.1288285],0.17642495,0.47762713,0.5223729,0.2998224,0.7001776
290,[0.18035974],0.22198284,0.4982196,0.50178033,0.4728341,0.5271659
291,[0.18188976],0.18002126,0.48591155,0.5140884,0.42878544,0.57121456
292,[0.17445467],0.22310764,0.4958674,0.50413257,0.3737816,0.6262183
293,[0.19361827],0.21204227,0.50150365,0.49849635,0.54267657,0.45732334
294,[0.19444151],0.13545892,0.50196415,0.49803588,0.48475462,0.5152454
295,[0.1656264],0.16513667,0.4916877,0.5083122,0.38814184,0.6118581
296,[0.18363126],0.20607957,0.4926512,0.5073488,0.40411597,0.59588397
297,[0.17430119],0.17293671,0.49413592,0.5058641,0.43308932,0.5669107
298,[0.18817575],0.16479164,0.49410444,0.5058956,0.4082591,0.59174085
299,[0.1608354],0.19832751,0.4934033,0.5065967,0.38532212,0.6146779
300,[0.211108],0.14974117,0.49990597,0.50009406,0.5088485,0.4911515
301,[0.15750024],0.17112568,0.4954702,0.50452983,0.391988,0.60801196
302,[0.18082213],0.14627472,0.48591018,0.5140899,0.42797017,0.5720298
303,[0.14520419],0.18502018,0.48598734,0.51401263,0.32311866,0.6768813
304,[0.17877974],0.18455818,0.49197742,0.50802267,0.4589552,0.54104483
305,[0.18433686],0.16252324,0.49308798,0.506912,0.4025576,0.59744245
306,[0.15297136],0.17672697,0.48911145,0.51088846,0.33800453,0.6619955
307,[0.16859047],0.19760403,0.48485476,0.51514524,0.38120502,0.618795
308,[0.17255324],0.22054902,0.49393082,0.5060691,0.4793604,0.5206396
309,[0.19009347],0.2769952,0.49649557,0.50350446,0.48329908,0.51670086
310,[0.23151636],0.20797995,0.5024432,0.49755675,0.51016957,0.4898305
311,[0.23058139],0.30001715,0.5043873,0.49561262,0.63711697,0.36288303
312,[0.28695363],0.2742939,0.5124899,0.48751006,0.609222,0.39077803
313,[0.25286055],0.24487612,0.5136203,0.48637968,0.63765264,0.36234736
314,[0.26000732],0.24560457,0.5133611,0.4866389,0.60626423,0.39373574
315,[0.2474342],0.20592657,0.51598716,0.48401284,0.64832515,0.3516748
316,[0.2157419],0.24310002,0.5030287,0.49697128,0.47496805,0.5250319
317,[0.22611243],0.19363347,0.5014382,0.49856183,0.5538963,0.4461037
318,[0.19545098],0.20760372,0.49911696,0.5008831,0.56314325,0.43685678
319,[0.21976584],0.22160497,0.50016624,0.49983373,0.53529114,0.46470895
320,[0.20228177],0.26003587,0.49503598,0.50496405,0.521174,0.47882605
321,[0.22260039],0.25259018,0.51044494,0.48955512,0.6561937,0.34380636
322,[0.2575621],0.2159048,0.50630146,0.49369857,0.58349824,0.4165018
323,[0.22471042],0.20708531,0.49231148,0.50768846,0.5063978,0.4936022
324,[0.2036537],0.28882015,0.4910795,0.50892043,0.42924064,0.57075936
325,[0.24401818],0.2779935,0.51304173,0.48695832,0.66517264,0.33482733
326,[0.26881838],0.24248567,0.51273394,0.4872661,0.6380734,0.36192656
327,[0.2564105],0.30057085,0.50295514,0.49704483,0.5437566,0.45624343
328,[0.2939189],0.3222318,0.51681095,0.483189,0.7191056,0.2808944
329,[0.31522065],0.38189313,0.52175707,0.4782429,0.7472828,0.25271717
330,[0.34182888],0.26666623,0.5265714,0.47342864,0.721078,0.27892202
331,[0.32090858],0.27139246,0.52145714,0.47854292,0.68099755,0.31900245
332,[0.31346527],0.28966603,0.5216804,0.4783196,0.6965384,0.3034616
333,[0.26919535],0.28501475,0.5166525,0.48334742,0.7320672,0.2679328
334,[0.3055214],0.30405715,0.5201883,0.47981167,0.7040721,0.29592788
335,[0.2797054],0.26516816,0.51346296,0.48653698,0.76536334,0.23463666
336,[0.2991542],0.2913208,0.52492696,0.47507304,0.7368961,0.26310384
337,[0.28173375],0.26854262,0.5122626,0.48773748,0.745725,0.254275
338,[0.26923668],0.29836285,0.5181789,0.4818211,0.7151011,0.2848989
339,[0.29178482],0.32091606,0.5236431,0.4763569,0.7526767,0.24732329
340,[0.31757683],0.30456862,0.51535124,0.4846488,0.6521008,0.3478992
341,[0.31511614],0.3571408,0.51646143,0.48353863,0.65512323,0.3448768
342,[0.34107757],0.32364485,0.52210265,0.4778973,0.69923526,0.30076477
343,[0.31931442],0.41439298,0.5192202,0.4807798,0.6713,0.32869992
344,[0.37675676],0.3900914,0.5264351,0.47356492,0.7002363,0.29976368
345,[0.3721954],0.36028966,0.5279752,0.47202477,0.68740475,0.31259528
346,[0.3822298],0.5230683,0.53915155,0.46084848,0.7798551,0.2201449
347,[0.4023647],0.40811178,0.53620887,0.4637911,0.6935329,0.30646718
348,[0.41495183],0.417779,0.53008157,0.46991834,0.7129404,0.2870596
349,[0.4146013],0.4432052,0.54283094,0.45716903,0.82680494,0.17319508
350,[0.39074016],0.43211028,0.5364822,0.46351773,0.69329125,0.30670875
351,[0.4078867],0.5978898,0.5335736,0.46642637,0.8049793,0.19502074
352,[0.4314038],0.54616094,0.53918904,0.460811,0.7401705,0.25982952
353,[0.41376618],0.38283667,0.5376552,0.4623448,0.82195425,0.1780457
354,[0.41751325],0.38450828,0.5455205,0.45447955,0.8630539,0.1369461
355,[0.38671663],0.3749347,0.53114164,0.46885833,0.7299018,0.2700982
356,[0.35944247],0.3870249,0.52661055,0.47338945,0.7043217,0.29567832
357,[0.3697917],0.32993403,0.53247076,0.4675292,0.72822934,0.2717707
