,y_pred,y_true,W11(avg1_short),W12(max1_short),W21(avg2_long),W22(max2_long)
43,[0.28831187],0.27513844,0.8618681,0.13813189,0.8516096,0.14839044
44,[0.2890558],0.28490514,0.79634345,0.20365651,0.78946877,0.21053118
45,[0.28217888],0.24460316,0.75704527,0.24295475,0.7919674,0.2080326
46,[0.26559815],0.22653303,0.7491655,0.25083455,0.7304432,0.26955685
47,[0.23695463],0.22403672,0.74316454,0.25683546,0.71495277,0.2850472
48,[0.2304039],0.20767814,0.9068967,0.09310327,0.9553636,0.044636395
49,[0.2236305],0.20870444,0.8085181,0.19148192,0.8237273,0.17627269
50,[0.20371336],0.17993718,0.658367,0.34163305,0.7000872,0.2999128
51,[0.19710302],0.252804,0.64483154,0.35516843,0.6715184,0.32848155
52,[0.22032745],0.2538303,0.72813755,0.27186242,0.73947275,0.2605272
53,[0.23042122],0.25294298,0.7753691,0.22463088,0.8387617,0.1612384
54,[0.2434034],0.24094155,0.90519524,0.09480481,0.8791735,0.120826416
55,[0.23082851],0.2505195,0.771782,0.22821802,0.7877301,0.21226987
56,[0.25237927],0.23544884,0.8005553,0.1994447,0.8407776,0.15922241
57,[0.23574832],0.20716831,0.77619314,0.22380684,0.78780854,0.21219146
58,[0.21693046],0.24780473,0.87789124,0.12210879,0.881929,0.118071
59,[0.23761033],0.22501996,0.87656087,0.12343907,0.9230643,0.07693571
60,[0.23473907],0.212343,0.8132446,0.18675542,0.81592846,0.18407153
61,[0.21595985],0.17942736,0.8765258,0.123474136,0.91585517,0.0841448
62,[0.1894613],0.27994895,0.743364,0.256636,0.7695246,0.23047543
63,[0.23714343],0.25151607,0.8686691,0.13133092,0.88862514,0.11137483
64,[0.2568858],0.24288493,0.8489642,0.15103579,0.8249302,0.17506978
65,[0.24692775],0.29840994,0.7529786,0.24702136,0.7954045,0.20459549
66,[0.2735233],0.30124065,0.74963576,0.2503642,0.73726565,0.26273435
67,[0.29186666],0.2928644,0.82750946,0.17249055,0.9125651,0.08743484
68,[0.29592752],0.31027907,0.82083905,0.17916095,0.8199894,0.18001056
69,[0.28278887],0.2936425,0.74299735,0.25700268,0.75322884,0.24677116
70,[0.27852654],0.30411446,0.8602414,0.13975865,0.9331427,0.066857226
71,[0.29499534],0.30580965,0.8149992,0.1850007,0.80184543,0.19815455
72,[0.2868894],0.23447895,0.789519,0.210481,0.7726652,0.22733484
73,[0.27538005],0.24587467,0.8522507,0.14774927,0.8541481,0.14585193
74,[0.24991077],0.32785273,0.70740837,0.29259163,0.71368366,0.28631637
75,[0.27989054],0.26034936,0.8540071,0.14599288,0.84285206,0.15714797
76,[0.2696562],0.230367,0.79761875,0.2023813,0.77092546,0.22907454
77,[0.25238842],0.2047151,0.6573642,0.3426358,0.66737163,0.3326284
78,[0.22352378],0.22036844,0.83279306,0.16720696,0.8657317,0.13426831
79,[0.21844132],0.20526803,0.83321637,0.16678366,0.835302,0.16469803
80,[0.20841081],0.2810748,0.7944117,0.20558828,0.8283468,0.1716532
81,[0.2508334],0.24940398,0.77627516,0.22372486,0.78107107,0.21892889
82,[0.24490896],0.29882386,0.63719225,0.36280778,0.6586945,0.34130552
83,[0.27357358],0.27166554,0.82416713,0.17583282,0.8359961,0.16400386
84,[0.27159014],0.23429686,0.9167186,0.08328136,0.9488347,0.05116522
85,[0.26418194],0.25983953,0.75511765,0.24488233,0.8116062,0.18839373
86,[0.2495894],0.25251934,0.77859014,0.22140986,0.7569013,0.24309865
87,[0.25876445],0.19806376,0.77926844,0.22073157,0.8276049,0.17239517
88,[0.2344347],0.24609983,0.73597574,0.26402426,0.708295,0.29170504
89,[0.24569531],0.25054622,0.79148304,0.208517,0.73963636,0.26036364
90,[0.24451399],0.22841692,0.7825863,0.21741368,0.80479264,0.1952074
91,[0.2352726],0.26330268,0.7394864,0.26051363,0.7120819,0.2879181
92,[0.24581672],0.23007566,0.8132451,0.18675487,0.8208073,0.1791927
93,[0.24081297],0.2329064,0.8919697,0.10803038,0.9136892,0.08631084
94,[0.2344954],0.22045463,0.71280617,0.28719386,0.68133944,0.31866056
95,[0.22298685],0.19395846,0.84067726,0.15932271,0.8574991,0.14250083
96,[0.20755209],0.16437003,0.88036907,0.11963097,0.92776394,0.07223598
97,[0.17902784],0.18962136,0.80308604,0.19691394,0.6945206,0.3054794
98,[0.17972864],0.12424346,0.83132863,0.1686714,0.8084911,0.1915089
99,[0.14577603],0.12729266,0.76777875,0.23222123,0.8127708,0.18722925
100,[0.13316491],0.11990633,0.9225706,0.077429436,0.9421771,0.057822842
101,[0.12734708],0.06511632,0.80282164,0.19717835,0.80281067,0.1971893
102,[0.10929073],0.054200687,0.875343,0.12465696,0.828242,0.17175797
103,[0.08539747],0.0534657,0.9636695,0.036330476,0.90604943,0.09395058
104,[0.07738622],0.07823693,0.97156894,0.028430987,0.91285473,0.087145254
105,[0.08047681],0.07779326,0.9157796,0.084220424,0.8667514,0.13324866
106,[0.1012593],0.07169483,0.8728342,0.12716578,0.81299186,0.18700813
107,[0.08670048],0.07606838,0.953701,0.046298966,0.9166351,0.083364874
108,[0.09203644],0.055044927,0.86239016,0.1376098,0.8677765,0.13222344
109,[0.08285543],0.06224919,0.9580782,0.04192174,0.875347,0.124652974
110,[0.08397677],0.060044207,0.9605058,0.039494243,0.87205577,0.12794419
111,[0.08850063],0.061914764,0.9483122,0.051687803,0.9012793,0.09872078
112,[0.07594502],0.04251363,0.96674144,0.033258595,0.92749184,0.07250817
113,[0.06791201],0.04108008,0.9526945,0.04730558,0.90447575,0.09552425
114,[0.05566232],0.039682917,0.99111813,0.008881821,0.96652347,0.0334765
115,[0.06036608],0.023883916,0.9796506,0.02034943,0.9501033,0.04989679
116,[0.05391534],0.032150917,0.97996783,0.020032182,0.9218122,0.078187816
117,[0.05739861],0.03586229,0.97917396,0.020825965,0.9548243,0.04517567
118,[0.05052755],0.03582587,0.9953146,0.0046854415,0.9758589,0.02414116
119,[0.06307063],0.0077505037,0.985449,0.014550969,0.9147627,0.085237265
120,[0.05632153],0.02498307,0.97422194,0.02577806,0.93049264,0.069507316
121,[0.05475259],0.04585419,0.99003905,0.009960869,0.95673037,0.043269683
122,[0.05529574],0.056994997,0.9803923,0.019607663,0.9556374,0.044362627
123,[0.06301729],0.059855454,0.9775148,0.022485116,0.9556873,0.04431271
124,[0.06937983],0.08962598,0.9798135,0.020186426,0.91740686,0.08259309
125,[0.08917599],0.09248645,0.8749097,0.12509027,0.89705664,0.102943376
126,[0.10197213],0.0461886,0.81670326,0.18329678,0.81784534,0.18215461
127,[0.09406055],0.08951674,0.8901397,0.10986025,0.8632294,0.13677059
128,[0.09569625],0.11211943,0.89537823,0.10462178,0.7896686,0.21033135
129,[0.11076118],0.10789155,0.77376306,0.22623692,0.74552536,0.2544746
130,[0.12076104],0.38068298,0.80231684,0.19768314,0.80693865,0.19306138
131,[0.24088494],0.084815465,0.7506116,0.24938835,0.81089896,0.18910098
132,[0.15366192],0.07481689,0.83405125,0.16594873,0.7761229,0.22387706
133,[0.13768946],0.09392669,0.80006206,0.19993797,0.77933496,0.22066504
134,[0.12313542],0.119760685,0.85142833,0.14857173,0.81227946,0.1877206
135,[0.11525468],0.14224744,0.8872296,0.112770356,0.8581641,0.14183594
136,[0.13447241],0.18043062,0.77127457,0.22872545,0.7800531,0.21994698
137,[0.14527209],0.16385353,0.7909182,0.20908177,0.72114784,0.27885216
138,[0.14740302],0.12082339,0.79017746,0.20982248,0.82136357,0.17863646
139,[0.13816191],0.16293645,0.7741192,0.22588083,0.8415128,0.15848719
140,[0.15163341],0.16583332,0.7662804,0.23371962,0.7681711,0.23182896
141,[0.14814684],0.17821896,0.86474043,0.13525961,0.85328966,0.1467103
142,[0.15676382],0.18829036,0.8633274,0.1366726,0.8776661,0.12233385
143,[0.16681628],0.173074,0.8319409,0.16805913,0.8387641,0.16123591
144,[0.16169511],0.1670484,0.83086425,0.16913576,0.8290956,0.17090438
145,[0.16411805],0.1901609,0.865175,0.13482498,0.9057228,0.09427723
146,[0.17167303],0.22223899,0.81822956,0.18177044,0.821758,0.17824206
147,[0.18422851],0.19405437,0.6866887,0.3133113,0.63001627,0.36998373
148,[0.1930519],0.22742036,0.77093965,0.22906035,0.7977719,0.20222817
149,[0.22155024],0.2707485,0.74528927,0.25471067,0.82138777,0.17861229
150,[0.24478136],0.28000537,0.80564964,0.19435029,0.8489509,0.1510491
151,[0.2570835],0.24278238,0.7128845,0.28711548,0.64692426,0.35307574
152,[0.250496],0.27096698,0.8177241,0.18227586,0.8363668,0.1636332
153,[0.2520175],0.24295777,0.8265825,0.17341751,0.812387,0.187613
154,[0.24987692],0.24495092,0.88262,0.11738008,0.9220206,0.07797935
155,[0.24728204],0.34010908,0.78505796,0.21494205,0.831587,0.168413
156,[0.28528804],0.24340811,0.800091,0.19990899,0.7809623,0.21903776
157,[0.2730787],0.21614057,0.7275871,0.27241287,0.7286894,0.27131063
158,[0.24008262],0.22381824,0.8109589,0.18904102,0.88175815,0.11824189
159,[0.22870836],0.25030768,0.73591405,0.26408586,0.760574,0.23942594
160,[0.24432632],0.25798535,0.81522405,0.18477595,0.8895873,0.11041272
161,[0.25362486],0.251632,0.7659816,0.23401842,0.7320001,0.2679999
162,[0.24694973],0.28614026,0.7618023,0.2381977,0.82892907,0.17107096
163,[0.26672038],0.22424856,0.8065996,0.19340037,0.8571203,0.14287974
164,[0.25000528],0.26203117,0.86707705,0.13292293,0.8916815,0.10831843
165,[0.25605834],0.31578147,0.69875693,0.30124307,0.70190156,0.29809842
166,[0.28362992],0.275698,0.8138484,0.18615162,0.83483434,0.16516566
167,[0.2848968],0.27360228,0.85050577,0.14949426,0.81070405,0.18929593
168,[0.26000562],0.27026173,0.79744434,0.20255564,0.81977457,0.18022545
169,[0.25856313],0.24597058,0.7520751,0.24792485,0.75839,0.24160995
170,[0.2547059],0.29469857,0.8269236,0.17307642,0.8663517,0.13364835
171,[0.27114007],0.30076057,0.90720725,0.09279271,0.93576944,0.06423056
172,[0.29476762],0.34349936,0.83227545,0.16772458,0.80845684,0.1915432
173,[0.3089088],0.2917586,0.83639246,0.1636076,0.8517044,0.14829555
174,[0.29509246],0.27331764,0.8649665,0.13503344,0.8144012,0.18559875
175,[0.27920207],0.2474108,0.7940891,0.20591092,0.756257,0.243743
176,[0.26085037],0.2372666,0.8286631,0.17133686,0.8801505,0.119849525
177,[0.2501766],0.2703115,0.8305278,0.16947225,0.8406435,0.15935642
178,[0.2607345],0.21908051,0.81742585,0.18257417,0.761188,0.23881204
179,[0.24483056],0.21386275,0.8136592,0.18634078,0.7376595,0.26234043
180,[0.23287085],0.21261126,0.7635638,0.23643617,0.73624957,0.26375043
181,[0.21802495],0.24410668,0.8461864,0.15381356,0.8106588,0.18934125
182,[0.24759442],0.23172775,0.8456185,0.15438151,0.7700048,0.2299952
183,[0.23229477],0.25979644,0.7416515,0.25834844,0.7097926,0.2902074
184,[0.2548033],0.22981408,0.80212367,0.19787633,0.812322,0.18767804
185,[0.23674525],0.22419572,0.7544489,0.2455511,0.7236854,0.2763146
186,[0.2261314],0.30246907,0.87294203,0.12705801,0.9255369,0.07446318
187,[0.2674099],0.26898718,0.62867737,0.3713226,0.6829735,0.31702647
188,[0.26257893],0.24068666,0.8786446,0.12135536,0.93948066,0.06051927
189,[0.2582011],0.24186528,0.8279813,0.17201868,0.85188407,0.14811593
190,[0.2392514],0.26104793,0.78568065,0.2143193,0.8038122,0.19618782
191,[0.24926142],0.23807439,0.8345449,0.16545518,0.84335655,0.15664345
192,[0.24251805],0.2348862,0.79562885,0.2043711,0.840189,0.15981098
193,[0.23080023],0.25563473,0.77101284,0.22898716,0.7301891,0.26981086
194,[0.2507754],0.20104015,0.71984273,0.28015727,0.7753989,0.2246011
195,[0.23434684],0.27283755,0.81559044,0.1844095,0.8270221,0.17297798
196,[0.24514039],0.30249885,0.84411085,0.15588918,0.86262125,0.13737875
197,[0.27644375],0.23047626,0.8357463,0.16425371,0.84465176,0.15534824
198,[0.24838555],0.24770883,0.84782964,0.15217032,0.8813217,0.11867829
199,[0.25120458],0.25104937,0.7710181,0.22898196,0.7647228,0.23527715
200,[0.2512603],0.24564949,0.7152483,0.28475174,0.6857659,0.31423402
201,[0.24735706],0.25347283,0.7950706,0.20492935,0.7596424,0.24035758
202,[0.24906391],0.26754692,0.90623295,0.09376707,0.95885026,0.041149758
203,[0.25483826],0.24249104,0.69346035,0.3065397,0.82184863,0.17815141
204,[0.25598228],0.22228208,0.8208777,0.17912234,0.8702217,0.12977837
205,[0.23998757],0.28694806,0.77089757,0.22910248,0.8794698,0.12053017
206,[0.26455408],0.34785956,0.83380884,0.16619119,0.86184704,0.13815299
207,[0.2939417],0.34111902,0.7937035,0.20629647,0.7895951,0.2104049
208,[0.31383377],0.22087824,0.7641775,0.23582247,0.73454535,0.2654546
209,[0.26686364],0.21169418,0.8820265,0.11797357,0.9194629,0.080537066
210,[0.24886589],0.25089702,0.7719885,0.22801146,0.78989834,0.21010172
211,[0.24751931],0.23347571,0.74875844,0.2512416,0.71197504,0.28802493
212,[0.24208306],0.30830595,0.84294873,0.15705128,0.85402423,0.14597575
213,[0.2647157],0.2574027,0.75886214,0.24113786,0.71884567,0.28115442
214,[0.26682222],0.27423468,0.7418316,0.25816837,0.7177119,0.28228804
215,[0.26639697],0.26431563,0.8029953,0.19700465,0.84194994,0.15805013
216,[0.26873758],0.26167366,0.91889125,0.081108704,0.9205581,0.07944191
217,[0.26137352],0.27352944,0.8204529,0.17954707,0.8287472,0.17125283
218,[0.2648158],0.24693742,0.8123843,0.18761571,0.84222573,0.15777424
219,[0.26257092],0.24958605,0.6369375,0.3630625,0.73401105,0.26598892
220,[0.24663822],0.27689,0.8908629,0.10913708,0.7888066,0.21119335
221,[0.2585016],0.20096731,0.8903646,0.1096354,0.9105403,0.08945973
222,[0.23123325],0.20291737,0.8576039,0.14239615,0.90522474,0.094775245
223,[0.2148514],0.20894298,0.8249697,0.17503028,0.87571746,0.12428252
224,[0.20016761],0.20254654,0.76933676,0.23066321,0.6860791,0.3139209
225,[0.20211102],0.21111155,0.80461,0.19539005,0.8051341,0.19486587
226,[0.2103415],0.22151068,0.8821293,0.11787064,0.8556246,0.1443754
227,[0.21475543],0.19868949,0.8226017,0.17739834,0.8371961,0.16280393
228,[0.2144779],0.19153807,0.80201155,0.19798838,0.7742012,0.22579874
229,[0.19636996],0.17168355,0.81249684,0.18750322,0.817579,0.18242104
230,[0.18460748],0.15017998,0.732814,0.26718596,0.80440307,0.19559698
231,[0.16448466],0.14864388,0.89220315,0.107796915,0.89179814,0.108201936
232,[0.153502],0.13320905,0.7874443,0.21255574,0.7919456,0.20805448
233,[0.1416477],0.119280584,0.793181,0.20681898,0.79162216,0.20837781
234,[0.12193344],0.1175557,0.854174,0.14582595,0.8615657,0.13843423
235,[0.13188891],0.11571487,0.821716,0.17828402,0.7554243,0.24457566
236,[0.13387239],0.09814789,0.741274,0.258726,0.7230172,0.27698278
237,[0.11670135],0.10995085,0.837362,0.16263798,0.81846297,0.18153697
238,[0.122223],0.08510678,0.77966297,0.22033706,0.7572996,0.24270037
239,[0.11159565],0.2349985,0.6470662,0.35293382,0.61553156,0.38446847
240,[0.1605241],0.03530938,0.8056553,0.19434468,0.83242595,0.167574
241,[0.11282945],0.112658985,0.8365559,0.16344406,0.8541303,0.14586964
242,[0.11491405],0.048532568,0.74744976,0.2525502,0.74418885,0.25581115
243,[0.10666104],0.049820475,0.9128685,0.08713153,0.82738286,0.17261712
244,[0.08590274],0.06201733,0.8969324,0.1030676,0.8437059,0.15629415
245,[0.08867898],0.08649058,0.9549224,0.04507761,0.90169746,0.09830247
246,[0.09258983],0.054048337,0.7531417,0.24685828,0.7678529,0.23214707
247,[0.08177166],0.08347779,0.92097735,0.07902264,0.8772648,0.12273517
248,[0.08965909],0.066026725,0.94573563,0.054264374,0.90892273,0.09107727
249,[0.08153202],0.021963589,0.9440031,0.055996913,0.891746,0.10825403
250,[0.07020243],0.08587151,0.96017027,0.0398297,0.93099743,0.069002554
251,[0.08112725],0.08355061,0.9298477,0.07015235,0.8750459,0.124954104
252,[0.10074491],0.031998567,0.89637786,0.10362211,0.81553835,0.18446161
253,[0.07044687],0.04162631,0.9635816,0.03641841,0.9094373,0.090562634
254,[0.05766355],0.0506647,0.9784781,0.021521928,0.95275253,0.047247436
255,[0.07034022],0.028542109,0.97185487,0.02814508,0.91511756,0.08488243
256,[0.05936725],0.054230414,0.9590388,0.040961154,0.91477555,0.08522445
257,[0.05636024],0.08189855,0.985098,0.014901973,0.95026845,0.049731515
258,[0.08193801],0.060663275,0.8994284,0.10057162,0.85408694,0.145913
259,[0.08054657],0.06595389,0.94801944,0.051980566,0.8609215,0.13907848
260,[0.0771485],0.06561946,0.9817644,0.01823566,0.9355791,0.06442087
261,[0.0820601],0.037805684,0.92341506,0.076584905,0.93101233,0.068987735
262,[0.08165487],0.07120808,0.9625906,0.03740941,0.8838158,0.116184145
263,[0.07580496],0.09750212,0.958092,0.041908022,0.9064109,0.09358911
264,[0.09452801],0.041328304,0.942853,0.057147015,0.8501549,0.14984511
265,[0.07864072],0.07929299,0.96046233,0.0395377,0.9065504,0.09344964
266,[0.09111317],0.060474522,0.9051128,0.09488721,0.83640045,0.16359955
267,[0.07376966],0.049413227,0.92659736,0.07340262,0.8848214,0.1151786
268,[0.06971047],0.12158146,0.9747754,0.025224585,0.9413985,0.058601536
269,[0.10889892],0.15780789,0.81277204,0.18722798,0.795397,0.20460299
270,[0.13623059],0.11864818,0.85298556,0.14701441,0.8845503,0.1154497
271,[0.12999152],0.1588409,0.78867996,0.21132009,0.76424885,0.23575108
272,[0.1362731],0.166118,0.81403404,0.1859659,0.78661346,0.21338654
273,[0.14213237],0.11979041,0.72967494,0.27032506,0.7217029,0.2782971
274,[0.13411076],0.13709581,0.8012034,0.1987966,0.7848218,0.2151782
275,[0.13522933],0.15036207,0.6865368,0.31346324,0.68513155,0.31486845
276,[0.13869098],0.17023662,0.8312643,0.16873574,0.8552094,0.14479059
277,[0.14864783],0.17447117,0.80941385,0.19058613,0.77844197,0.22155803
278,[0.15306638],0.17865595,0.82437927,0.17562073,0.83436847,0.16563149
279,[0.15651715],0.096088566,0.87508076,0.12491931,0.91286933,0.08713071
280,[0.13107023],0.12162454,0.8657093,0.13429074,0.8620412,0.13795887
281,[0.12636848],0.116552435,0.76666576,0.2333343,0.77276367,0.2272363
282,[0.12584573],0.077604525,0.7128551,0.2871449,0.70876825,0.29123172
283,[0.1166504],0.10405757,0.80712605,0.19287398,0.7680788,0.2319212
284,[0.12215026],0.103613906,0.8497675,0.1502325,0.789499,0.2105011
285,[0.11505083],0.07671719,0.6551221,0.34487793,0.6038027,0.3961973
286,[0.11968584],0.10666979,0.8179827,0.18201734,0.77791303,0.22208694
287,[0.11764552],0.09453908,0.84187794,0.15812212,0.83386743,0.16613252
288,[0.11523908],0.09299626,0.7791449,0.22085515,0.7728427,0.22715728
289,[0.11897758],0.109566666,0.8707901,0.12920986,0.8204992,0.17950079
290,[0.10799048],0.12952071,0.83441985,0.16558014,0.8061197,0.19388032
291,[0.11872689],0.103024565,0.9154167,0.084583275,0.9168948,0.08310525
292,[0.12037547],0.13315925,0.8270396,0.17296036,0.8043605,0.19563955
293,[0.12462896],0.13242427,0.6876107,0.3123893,0.6359658,0.36403418
294,[0.1369923],0.08237863,0.80388474,0.19611524,0.8556671,0.1443329
295,[0.12482505],0.11979041,0.7660455,0.23395453,0.7254827,0.27451727
296,[0.12266414],0.13823137,0.82354224,0.1764577,0.8060328,0.1939672
297,[0.12997523],0.107143186,0.7546401,0.24535993,0.80334,0.19666006
298,[0.12246554],0.09758831,0.79144335,0.20855662,0.7586316,0.24136841
299,[0.12116929],0.10362058,0.80159426,0.19840574,0.7870131,0.21298695
300,[0.12618962],0.101452015,0.76158035,0.23841962,0.72745514,0.27254492
301,[0.12049592],0.10677905,0.7925248,0.2074752,0.7372105,0.26278946
302,[0.11454075],0.09784988,0.71623456,0.28376538,0.717708,0.28229204
303,[0.11658952],0.13040805,0.8095069,0.19049312,0.7800189,0.21998107
304,[0.13578749],0.13264945,0.7596316,0.24036841,0.7044194,0.2955806
305,[0.12388837],0.09343993,0.7753349,0.2246651,0.8141029,0.18589716
306,[0.1291756],0.09832329,0.8507362,0.14926372,0.8089117,0.1910884
307,[0.1189874],0.11279797,0.74742794,0.25257212,0.68853205,0.3114679
308,[0.12230305],0.12672639,0.79629093,0.20370913,0.7526223,0.24737766
309,[0.13863482],0.15111345,0.75058734,0.24941264,0.74939394,0.25060603
310,[0.13079092],0.1327587,0.84928983,0.15071015,0.81336164,0.18663831
311,[0.13284622],0.18720761,0.76349515,0.23650485,0.7280351,0.27196494
312,[0.15113172],0.16185367,0.7993708,0.20062917,0.6879081,0.3120919
313,[0.14614886],0.16435668,0.74908835,0.25091168,0.77072734,0.22927263
314,[0.14916691],0.17012736,0.8539743,0.14602569,0.8572141,0.14278585
315,[0.14636074],0.13962853,0.8341407,0.16585931,0.86383843,0.1361616
316,[0.14127304],0.15921172,0.8863058,0.11369418,0.848281,0.15171896
317,[0.14356077],0.123720266,0.8849109,0.11508915,0.9056171,0.0943829
318,[0.13617863],0.14168784,0.8031523,0.19684765,0.85508376,0.14491618
319,[0.13816088],0.14642555,0.7465624,0.25343758,0.69670206,0.30329794
320,[0.1370564],0.17935452,0.7898494,0.21015064,0.74935764,0.2506423
321,[0.15832093],0.1629231,0.6423702,0.35762978,0.54870045,0.45129952
322,[0.14821951],0.15179566,0.7948132,0.20518677,0.81162995,0.18837006
323,[0.1536238],0.13198727,0.81766266,0.18233734,0.82529306,0.17470694
324,[0.13889378],0.1657174,0.7647724,0.23522764,0.7176672,0.28233284
325,[0.14394711],0.17027304,0.82340693,0.17659311,0.8581258,0.1418742
326,[0.1466242],0.1483756,0.81936044,0.18063954,0.7881697,0.21183036
327,[0.14083888],0.1955541,0.8489833,0.15101673,0.8815575,0.11844243
328,[0.16153647],0.22124243,0.6703783,0.32962167,0.69083047,0.30916953
329,[0.19449925],0.23306844,0.8307084,0.16929156,0.804664,0.19533598
330,[0.22390456],0.15550035,0.7526447,0.24735525,0.7875082,0.21249184
331,[0.17754388],0.18887302,0.794141,0.20585899,0.7088665,0.29113352
332,[0.18255243],0.18934643,0.6419443,0.35805568,0.5919351,0.40806487
333,[0.18202537],0.18268839,0.8165647,0.18343535,0.8834915,0.11650851
334,[0.18077451],0.22385463,0.7619547,0.23804529,0.75403035,0.24596962
335,[0.18910645],0.162741,0.8462465,0.15375349,0.8557278,0.14427218
336,[0.17911005],0.20705906,0.7948576,0.20514241,0.812603,0.18739699
337,[0.18612432],0.17365667,0.7966658,0.2033342,0.7461819,0.25381818
338,[0.18084912],0.21179676,0.66901165,0.33098835,0.6968263,0.3031737
339,[0.18022148],0.22183174,0.7160675,0.2839325,0.6969877,0.3030123
340,[0.19379908],0.22315606,0.7248632,0.27513686,0.79528135,0.20471862
341,[0.21033008],0.24512634,0.7427518,0.25724822,0.7528065,0.24719346
342,[0.22897169],0.2317144,0.8790779,0.1209221,0.9697449,0.030255048
343,[0.2430055],0.2829751,0.8231447,0.17685539,0.87830585,0.121694155
344,[0.26320475],0.27051663,0.7607626,0.23923741,0.77510685,0.22489315
345,[0.2698393],0.24714923,0.79035586,0.20964411,0.85353947,0.1464606
346,[0.26844907],0.28503442,0.86944854,0.13055149,0.92963386,0.07036615
347,[0.25465265],0.28070396,0.78007877,0.2199213,0.7960862,0.20391378
348,[0.26697403],0.2982643,0.74379146,0.25620854,0.7377689,0.26223105
349,[0.27934018],0.3322627,0.82558024,0.17441973,0.88167375,0.118326314
350,[0.28815562],0.27657866,0.8695463,0.13045372,0.8753407,0.1246593
351,[0.2936609],0.33283195,0.8529127,0.14708735,0.871863,0.12813699
352,[0.2959938],0.3535143,0.83941215,0.1605879,0.8729551,0.1270449
353,[0.31278947],0.2711855,0.76334804,0.23665197,0.7087835,0.29121652
354,[0.28135145],0.2727714,0.7867085,0.2132915,0.7683912,0.23160882
355,[0.28467697],0.278797,0.862591,0.13740896,0.9261064,0.07389358
356,[0.27620202],0.25225776,0.7472396,0.25276044,0.7913942,0.20860581
357,[0.2590541],0.23333672,0.7174259,0.28257415,0.7736216,0.22637846
