,y_pred,y_true
590,[0.11455095],0.102332674
591,[0.10840169],0.1270608
592,[0.12627065],0.13091788
593,[0.12951277],0.13892993
594,[0.12644558],0.1310702
595,[0.1369347],0.13724148
596,[0.12704425],0.14502838
597,[0.14024664],0.17207742
598,[0.14741999],0.17012736
599,[0.15810098],0.20040771
600,[0.16022165],0.1809999
601,[0.16028962],0.14660761
602,[0.15828049],0.12912014
603,[0.13905342],0.15778485
604,[0.14562303],0.19077998
605,[0.17668194],0.15789407
606,[0.15393859],0.18475437
607,[0.15525556],0.18056294
608,[0.16794404],0.17861286
609,[0.17369546],0.1612049
610,[0.15486209],0.14977276
611,[0.15278529],0.16803831
612,[0.14962235],0.2205505
613,[0.18616626],0.19516021
614,[0.17879169],0.20052364
615,[0.17836379],0.22050741
616,[0.21188636],0.2069498
617,[0.19207753],0.17994386
618,[0.19101682],0.16994527
619,[0.16674507],0.2209875
620,[0.19576204],0.20085138
621,[0.19164115],0.220173
622,[0.19155154],0.21301183
623,[0.2000251],0.22910884
624,[0.21028537],0.27654892
625,[0.23153217],0.22712237
626,[0.23781486],0.3149075
627,[0.2908575],0.24012706
628,[0.26341847],0.23682293
629,[0.24427788],0.2744896
630,[0.25384814],0.23678651
631,[0.24681073],0.2589091
632,[0.26084504],0.31949288
633,[0.28576565],0.32530662
634,[0.2991137],0.25412834
635,[0.26867035],0.26503062
636,[0.25875205],0.24926135
637,[0.24718387],0.238475
638,[0.25144705],0.2732017
639,[0.26042145],0.3415627
640,[0.2871822],0.24314654
641,[0.27116224],0.3345405
642,[0.2920842],0.2605976
643,[0.29501155],0.30674976
644,[0.2887304],0.29889002
645,[0.2916227],0.33505028
646,[0.2964796],0.34280747
647,[0.30683595],0.36640006
648,[0.3284023],0.40348408
649,[0.34208912],0.30180025
650,[0.30636778],0.32374075
651,[0.3133753],0.3814046
652,[0.3295143],0.27435732
653,[0.29686564],0.2963045
654,[0.28166866],0.2211101
655,[0.25847083],0.2323899
656,[0.2504249],0.21085662
657,[0.21148764],0.18686345
658,[0.18951663],0.16407868
659,[0.1561953],0.18016902
660,[0.16548054],0.16878
661,[0.15387723],0.18575764
662,[0.15585592],0.17017713
663,[0.1603942],0.17888781
664,[0.16732135],0.1534544
665,[0.1556293],0.15191826
666,[0.14949858],0.14265469
667,[0.14938445],0.13236478
668,[0.11910569],0.14691895
669,[0.12868774],0.10660363
670,[0.12639941],0.14221102
671,[0.12628476],0.10763664
672,[0.12460467],0.09984305
673,[0.11204317],0.0819119
674,[0.12295847],0.07669412
675,[0.10272229],0.08058759
676,[0.1088689],0.06695046
677,[0.09069902],0.07841901
678,[0.09953208],0.05534292
679,[0.06742511],0.06651347
680,[0.07392225],0.10083962
681,[0.08778661],0.061259292
682,[0.10531612],0.06445416
683,[0.08956164],0.047992997
684,[0.06514704],0.04714877
685,[0.06512791],0.04824791
686,[0.05826738],0.03862018
687,[0.05361572],0.037521042
688,[0.0508848],0.03582587
689,[0.05905738],0.043102972
690,[0.07493949],0.03123384
691,[0.04554],0.050744228
692,[0.06374417],0.043874376
693,[0.05825771],0.046632268
694,[0.05299607],0.059163548
695,[0.07029981],0.094443195
696,[0.07871164],0.09204946
697,[0.09465116],0.098591544
698,[0.11827531],0.11912825
699,[0.12223417],0.106014304
700,[0.12662368],0.13654959
701,[0.12459939],0.12291246
702,[0.13989703],0.10494491
703,[0.11433254],0.12615043
704,[0.13015743],0.14528996
705,[0.12597834],0.15683135
706,[0.14106548],0.1477201
707,[0.14622319],0.15127915
708,[0.14735107],0.15061697
709,[0.15754661],0.15884757
710,[0.15066716],0.134381
711,[0.13971588],0.10590506
712,[0.13852149],0.13904586
713,[0.14368601],0.09814789
714,[0.14040008],0.13323876
715,[0.14340745],0.13209653
716,[0.13441397],0.14539921
717,[0.13978304],0.14202225
718,[0.14686927],0.16767415
719,[0.16141735],0.13526165
720,[0.14262912],0.14426365
721,[0.14319207],0.12864673
722,[0.1475759],0.14951783
723,[0.14822261],0.12776607
724,[0.13756089],0.12757733
725,[0.14414823],0.12111474
726,[0.14050694],0.11170549
727,[0.14116989],0.12743166
728,[0.12974806],0.124491684
729,[0.1434721],0.13760561
730,[0.14494972],0.10964618
731,[0.13427974],0.1021506
732,[0.12269711],0.099028535
733,[0.1279742],0.12452812
734,[0.1290716],0.14513764
735,[0.13048726],0.115933366
736,[0.11891625],0.1591753
737,[0.14776683],0.1451807
738,[0.14263335],0.15050775
739,[0.1482063],0.1438564
740,[0.13713762],0.16086382
741,[0.14658278],0.11229483
742,[0.1492122],0.1408436
743,[0.13529113],0.1396352
744,[0.13787392],0.15880448
745,[0.14613824],0.16917387
746,[0.15746793],0.18294996
747,[0.16651876],0.1484187
748,[0.15174577],0.19938141
749,[0.16839215],0.17848054
750,[0.16973278],0.1666114
751,[0.18121913],0.19096872
752,[0.17859982],0.16087049
753,[0.16444805],0.1999343
754,[0.17723617],0.27063257
755,[0.2337305],0.24723542
756,[0.23322096],0.19358099
757,[0.2237826],0.21305493
758,[0.21377808],0.21085662
759,[0.20220704],0.21220401
760,[0.19873174],0.20916146
761,[0.20157243],0.24289161
762,[0.2409561],0.19721285
763,[0.21012127],0.21727613
764,[0.2231294],0.2041986
765,[0.18462257],0.20879063
766,[0.21100003],0.21727613
767,[0.21228589],0.21569023
768,[0.21066606],0.20315892
769,[0.21541989],0.24512634
770,[0.22371411],0.2536185
771,[0.21650466],0.22955248
772,[0.23681453],0.2566677
773,[0.25679207],0.24568594
774,[0.26102695],0.25193003
775,[0.25258136],0.2977478
776,[0.2670505],0.30659744
777,[0.28922075],0.29646653
778,[0.3029192],0.2844815
779,[0.26497453],0.3204233
780,[0.30625334],0.24792731
781,[0.2682744],0.28040597
782,[0.2639501],0.26346472
783,[0.26458615],0.24733797
784,[0.2617862],0.31781775
785,[0.29218],0.30374363
786,[0.27916554],0.29305318
787,[0.2972431],0.31311646
788,[0.29657975],0.3207213
789,[0.30686182],0.2784626
790,[0.29204226],0.27184096
791,[0.2753488],0.24770883
792,[0.24777807],0.29067278
793,[0.27423596],0.25708163
794,[0.2662777],0.28555757
795,[0.27057284],0.25906146
796,[0.26142642],0.22966841
797,[0.26596558],0.22592065
798,[0.22581601],0.19075692
799,[0.20049419],0.19946092
800,[0.20172673],0.18270841
801,[0.1838506],0.16867074
802,[0.17525393],0.19626603
803,[0.18386637],0.18200985
804,[0.18324278],0.14235666
805,[0.16127467],0.1416581
806,[0.13493894],0.1226278
807,[0.1518326],0.12564063
808,[0.13755792],0.13563249
809,[0.13753557],0.17046845
810,[0.13285604],0.0894439
811,[0.1233476],0.13655627
812,[0.1297162],0.12178358
813,[0.12849303],0.087020434
814,[0.12229089],0.112592824
815,[0.12357765],0.117817275
816,[0.14419565],0.09763806
817,[0.12534991],0.12667361
818,[0.11652316],0.08735485
819,[0.1169248],0.066920735
820,[0.10967389],0.066659145
821,[0.10555629],0.057584323
822,[0.08773434],0.04277522
823,[0.07527377],0.039209507
824,[0.05713136],0.03164109
825,[0.05728195],0.039100267
826,[0.05456988],0.07162201
827,[0.07271885],0.07717421
828,[0.10170189],0.060524277
829,[0.08980784],0.039209507
830,[0.08263396],0.049426578
831,[0.07880672],0.03156825
832,[0.05676784],0.04538078
833,[0.05782032],0.04869158
834,[0.06595363],0.04435446
835,[0.06533062],0.060117044
836,[0.08259792],0.04901933
837,[0.07807609],0.043473803
838,[0.06891228],0.053429283
839,[0.06707247],0.060117044
840,[0.06886891],0.0538001
841,[0.08691367],0.064527
842,[0.089442],0.11556921
843,[0.10490113],0.05861064
844,[0.09383252],0.06724178
845,[0.09351615],0.1451807
846,[0.11009122],0.1396352
847,[0.12989569],0.13981727
848,[0.1439448],0.18644956
849,[0.15317135],0.15323588
850,[0.15502903],0.1654625
851,[0.15406121],0.16947189
852,[0.1602989],0.1740275
853,[0.16138387],0.16377404
854,[0.15974165],0.18254942
855,[0.16605498],0.16429052
856,[0.16554447],0.16506192
857,[0.16859838],0.14724004
858,[0.14553839],0.13074249
859,[0.1467926],0.11964475
860,[0.14502165],0.12710392
861,[0.1305363],0.11516195
862,[0.1468079],0.14724004
863,[0.136276],0.19166064
864,[0.15551251],0.12703109
865,[0.13522302],0.13572839
866,[0.13984478],0.119091846
867,[0.14818889],0.16105255
868,[0.13583867],0.16281384
869,[0.15329522],0.182215
870,[0.16135976],0.15175924
871,[0.15060718],0.14866692
872,[0.15806438],0.14507145
873,[0.14703044],0.112033226
874,[0.12114303],0.19155139
875,[0.14796612],0.20386419
876,[0.17714976],0.1444093
877,[0.16743866],0.15399396
878,[0.15082678],0.15219623
879,[0.14763992],0.15998316
880,[0.14740393],0.14128724
881,[0.14608577],0.1503554
882,[0.13349347],0.20120889
883,[0.16324705],0.22403005
884,[0.19691727],0.24097127
885,[0.22265682],0.22432807
886,[0.22504547],0.21756747
887,[0.21935016],0.1689918
888,[0.17923985],0.18975365
889,[0.19843256],0.20411912
890,[0.17916472],0.16381043
891,[0.17421633],0.1493291
892,[0.16104701],0.16561484
893,[0.15983775],0.123763375
894,[0.14539178],0.15223932
895,[0.14026317],0.1777753
896,[0.15087205],0.19434571
897,[0.1597472],0.18313873
898,[0.18436423],0.21110487
899,[0.18843855],0.19273672
900,[0.18495578],0.20133147
901,[0.20043188],0.26724893
902,[0.24162254],0.23928949
903,[0.24682093],0.2478478
904,[0.24901973],0.23487285
905,[0.23444612],0.26107767
906,[0.26021108],0.24436161
907,[0.25989574],0.19665992
908,[0.2163125],0.24770215
909,[0.21921334],0.26964265
910,[0.2601509],0.2255067
911,[0.24865697],0.229473
912,[0.22104625],0.23664084
913,[0.22314045],0.22870159
914,[0.2411295],0.30180025
915,[0.26070708],0.2363562
916,[0.25239196],0.22521538
917,[0.23861001],0.2267218
918,[0.22344026],0.24465293
919,[0.2552419],0.23648849
920,[0.21881317],0.24148777
921,[0.23588632],0.26883483
922,[0.2554675],0.32146296
923,[0.26273486],0.31227222
924,[0.28970167],0.34090054
925,[0.30777946],0.30022103
926,[0.30334193],0.28775588
927,[0.29725027],0.2442821
928,[0.2549352],0.22557953
929,[0.2461939],0.308925
930,[0.26728737],0.45259568
931,[0.32600048],0.20213261
932,[0.29250005],0.26038578
933,[0.2668969],0.25091037
